date,massif,secteur,orientation,lat_depart,long_depart,pente_max,avg_lat,avg_long,avg_alt,activity
14 fevrier 2012 ,Queyras - Alpes Cozie N,Queyras ,NW,44.7115,6.7432,,,,,"Néant - Toutefois, nous n'avons pas tenté la dernière pente du Brunet (la montée aurait été possible sur la crête largement dégagée par le vent mais pour la descente dans la face, c'était joueur...)"
14 fevrier 2012 ,Ecrins,"Haute Durance, Briançonnais ",E,44.7588,6.5291,35,,,,"RAS, les traces rassurent, comme d'hab..."
14 fevrier 2012 ,Massif Central,,W,44.89935,4.186,35,,,,RAS
14 fevrier 2012 ,Belledonne,Grésivaudan ,NW,45.47054,6.191525,,,,,RAS
14 fevrier 2012 ,Bornes - Aravis,Borne-Fier ,E,46.0220,06.3820,30,46.021210464135066,6.362500928270037,1347.9097480843884,néant. les pentes du secteur semblent stables. la neige est très travaillée par le vent sur la grande pente sommitale. Elle reste poudreuse sur les secteurs N et cartonnée sur les autres orientations
12 fevrier 2012 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,SW,44.11325,7.289471,35,,,,"néant, le haut des couloirs d'avanlanche sont soufflés et secs"
12 fevrier 2012 ,Alpes Grées S,Maurienne ,W,45.3738,07.0528,40,,,,RAS
07 janvier 2012 ,Bauges,Bauges ,NW,45.5809,06.0619,40,,,,RAS
11 fevrier 2012 ,Beaufortain,Tarentaise ,W,45.5590,06.5241,35,45.560727082974424,6.54609181403697,1837.3541960697723,RAS
13 fevrier 2012 ,Vercors,Trièves Dévoluy ,NE,44.8596,05.5588,30,44.85039440939136,5.535652752173916,1537.764347826087,RAS
12 fevrier 2012 ,Bauges,Bauges ,N,45.63847,6.19243,40,,,,ras
12 fevrier 2012 ,Belledonne,Maurienne ,N,45.37180,6.25654,45,,,,"RAS, trace de vieilles coulées, quelques zones plaquées"
13 fevrier 2012 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",S,44.95554,6.67754,20,,,,rien
10 fevrier 2012 ,Queyras - Alpes Cozie N,Queyras ,N,44.79438,6.72378,30,,,,RAS sur tout le parcours emprunté sauf deux coulées anciennes au dessus de Pra Premier(coté est)
12 fevrier 2012 ,Ecrins,Champsaur ,S,44.6970,06.3225,,,,,RAS                                                                                                
13 fevrier 2012 ,Haut Giffre - Aiguilles Rouges,Vallée de l'Arve ,NE,46.0227,06.9168,80,,,,RAS
06 fevrier 2012 ,Queyras - Alpes Cozie N,Queyras ,NW,44.7115,6.7432,,,,,RAS sur l'ensemble de la sortie
13 fevrier 2012 ,Belledonne,Grésivaudan ,W,45.14037,5.88762,35,45.13063327022211,5.905430434796212,1958.8375,ras........................................................................................................................................;
10 fevrier 2012 ,Bornes - Aravis,Borne-Fier ,W,45.8518,06.4118,25,,,,rien de neuf en activité mais des parties très ventées dans le haut vers le sommet que je n'ai pas rejoint...................
11 fevrier 2012 ,Queyras - Alpes Cozie N,Queyras ,N,44.78057,6.86980,35,,,,RAS
13 fevrier 2012 ,Beaufortain,Tarentaise ,T,45.5590,06.5241,40,,,,"RAS aujourd'hui. une vieille plaque sous Dzonfié SW, une sous Roche de Janatan SW, une enorme dans la combe de l'Orgère rive gauche, reptations en toutes orientations, surtout sous Quermoz W"
13 fevrier 2012 ,Chartreuse,Chartreuse ,T,45.31378,5.77518,50,45.32848182451799,5.766614853972697,1362.203539823009,RAS.
13 fevrier 2012 ,Ecrins,"Haute Durance, Briançonnais ",E,44.9704,6.4998,30,,,,ras
13 fevrier 2012 ,Devoluy,Devoluy ,W,44.73856,5.90309,45,,,,RAS
29 janvier 2012 ,Bauges,Bauges ,T,45.6648,06.1912,35,,,,"rien de particulier; sous la couche de fraîche, on sent quelques vieilles reptations du manteau par endroit, mais anciennes et stabilisées"
12 fevrier 2012 ,Préalpes de provence,,N,43.33504,5.76568,,,,,Rien. Sauf chute de poudre des arbres dès que le soleil pointe le bout son nez.
13 fevrier 2012 ,Beaufortain,Beaufortain ,W,45.6756,06.5784,35,45.67046489170366,6.5925852097777735,1772.2251851851852,Ras mais de des coulées anciennes dans le vallon en dessous de la route du col des Prés
13 fevrier 2012 ,Chartreuse,Grésivaudan ,NE,45.3559,05.9188,40,45.356991203739796,5.902692849204759,1544.828125,RAS ce jour
13 fevrier 2012 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",N,44.87528,6.69,35,,,,RAS
12 fevrier 2012 ,Belledonne,Grésivaudan ,SW,45.10556,5.87534,30,,,,RAS sur l'itinéraire suivi
11 fevrier 2012 ,Vercors,Trièves Dévoluy ,W,44.9007,05.5706,25,,,,RAS
13 fevrier 2012 ,Chartreuse,Chartreuse ,T,45.35508,5.78776,35,45.374782526990565,5.803828661901113,1395.8695652173913,rien vu.................................
12 fevrier 2012 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,T,44.28341,6.866776,35,,,,quelques plaques friables orientées sud(gialorgues)- et sud-est(vallon de la braissa)
12 fevrier 2012 ,Haut Giffre - Aiguilles Rouges,Faucigny ,W,46.1125,06.7503,30,,,,néant
11 fevrier 2012 ,Bornes - Aravis,Borne-Fier ,W,45.8518,06.4118,25,,,,"néant, quelques anciennes coulées"
07 fevrier 2012 ,Cerces - Thabor - Mont Cenis,Maurienne ,N,45.26809,6.89718,25,,,,RAS
12 fevrier 2012 ,Vosges,,T,47.81366,6.841510,40,47.817721699570825,6.848629369098711,1047.6876205321887,"aucune, attention à la corniche menaçante au sommet du couloir de la Vierge"
12 fevrier 2012 ,Bornes - Aravis,Faucigny ,NW,46.0296,06.5727,45,,,,RAS
12 fevrier 2012 ,Bornes - Aravis,Borne-Fier ,NW,45.9231,06.4836,35,,,,RAS
11 fevrier 2012 ,Ubaye - Parpaillon - Alpes Cozie S,Embrunais ,NE,44.5008,6.5517,35,,,,RAS
12 fevrier 2012 ,Ecrins,"Haute Durance, Briançonnais ",E,44.7588,6.5291,35,,,,"Rien vu... mais on a déchaussé pour les 50 derniers mètres afin de rejoindre l'arête en suivant des rochers, il y avait une belle zone de plaque friable."
12 fevrier 2012 ,Chartreuse,Chartreuse ,T,45.2890,5.7664,35,45.311872805368786,5.75074348836595,1478.1919191919192,"ras, de vieilles coulées dans la forêt et dans le bas du cirque."
12 fevrier 2012 ,Chartreuse,Chartreuse ,N,45.35508,5.78776,30,,,,ras
11 fevrier 2012 ,Haut Giffre - Aiguilles Rouges,Vallée de l'Arve ,T,46.0227,06.9168,30,,,,RAS
11 fevrier 2012 ,Valais W - Alpes Pennines W,Valais Central ,SW,46.1065,7.5124,35,,,,néant
12 fevrier 2012 ,Grandes Rousses - Arves,Oisans ,SE,45.0541,06.2846,30,45.05811142424241,6.280145696969697,1762.7442424242424,Rien vu. Stable avec les températures froides.
12 fevrier 2012 ,Belledonne,Maurienne ,T,45.31620,6.25053,40,,,,RAS
12 fevrier 2012 ,Haut Giffre - Aiguilles Rouges,Bas Valais - Chablais Vaudois ,NE,46.0822,06.9740,40,,,,rien
12 fevrier 2012 ,Chartreuse,Chartreuse ,NE,45.35778,5.74426,40,45.35449988535036,5.727920142250538,1334.6934182590232,RAS.
12 fevrier 2012 ,Belledonne,Oisans ,E,45.20321,6.04034,35,,,,ras
12 fevrier 2012 ,Chartreuse,Chartreuse ,E,45.30942,5.768852,30,45.31230098191933,5.7580955931014906,1548.1341463414635,RAS
11 fevrier 2012 ,Haut Giffre - Aiguilles Rouges,Bas Valais - Chablais Vaudois ,N,46.14030,6.992615,35,,,,"rien n'est parti sur notre passage, la face sud sous le col d'Emaney a pas mal bougé, la couche de neige glisse sur toute son épaisseur, provoquant des cassures auxquelles il faut faire attention."
05 fevrier 2012 ,Haut Giffre - Aiguilles Rouges,Chablais ,NW,46.1494,06.7543,45,,,,RAS
08 fevrier 2012 ,Alpes Vaudoises,Gruyère - Pays d'En Haut - Singine ,NW,46.48799,6.93001,30,,,,"rien, nichts."
12 fevrier 2012 ,Vercors,Vercors ,S,45.1182,05.6101,,45.12979917602434,5.626279069802736,1643.478452200301,néant
28 décembre 2011 ,Bornes - Aravis,Borne-Fier ,NW,45.9231,06.4836,55,,,,ras
12 fevrier 2012 ,Chablais - Faucigny,Chablais ,N,46.35778,6.69722,30,,,,ras sur les pistes. Coulées observées au dessus des chalets d'oche. la montée à la dent d'oche n'a pas l'air en tres bonne condition.
12 fevrier 2012 ,Bornes - Aravis,Borne-Fier ,SE,45.9774,06.4691,45,,,,RAS
04 fevrier 2012 ,Mont Blanc,Vallée de l'Arve ,S,45.8791,6.8870,50,,,,RAS
12 fevrier 2012 ,Chartreuse,Chartreuse ,NE,45.35778,5.74426,40,45.35449988535036,5.727920142250538,1334.6934182590232,ras
11 fevrier 2012 ,Trollheimen(Norvège),,E,62.70836,9.80126,30,,,,RAS
12 fevrier 2012 ,Luchon - Posets - Maladeta,,N,42.965,0.7496,35,,,,"Sous la crête, on a tracé en évitant soigneusement les zones pouvant être douteuses. RAS. "
11 fevrier 2012 ,Luchon - Posets - Maladeta,,SW,42.8299,0.619354,35,,,,RAS
12 fevrier 2012 ,Chartreuse,Chartreuse ,E,45.31378,5.77518,,45.31710050909093,5.767580699999998,1414.0754545454547,RAS
12 fevrier 2012 ,Beaufortain,Beaufortain ,SW,45.7410,06.5845,42,,,,RAS
12 fevrier 2012 ,Beaufortain,Beaufortain ,E,45.69559,6.555061,30,,,,aucune
12 fevrier 2012 ,Bauges,Bauges ,SW,45.63847,6.19243,35,,,,Beaucoup d'anciennes avalanches mais rien vu d'inquiétant sur l'itinéraire
12 fevrier 2012 ,Queyras - Alpes Cozie N,Queyras ,NW,44.76258,6.82633,30,44.75879814285714,6.850052142857143,2019.3285714285716,neant
12 fevrier 2012 ,Beaufortain,Tarentaise ,S,45.5924,06.6708,30,45.608594162992276,6.658136204234991,1934.4074074074074,ras (vieilles coulées dans les versants très ensoleillés)
12 fevrier 2012 ,Ubaye - Parpaillon - Alpes Cozie S,Ubaye ,N,44.52468,6.796900,40,,,,RAS
11 fevrier 2012 ,Bauges,Bauges ,E,45.63847,6.19243,30,,,,Rien vu d'inquiétant. De vieilles avalanches mais pas de transport de neige récent.
12 fevrier 2012 ,Bauges,Combe de Savoie ,T,45.59667,5.96972,45,,,,RAS
12 fevrier 2012 ,Beaufortain,Beaufortain ,E,45.69559,6.555061,30,,,,"RAS ce jour, reptations ou anciennes coulées de fond dans les pentes au soleil"
11 fevrier 2012 ,Chartreuse,Chartreuse ,W,45.4093,5.8308,35,,,,ras                                                                               
12 fevrier 2012 ,Alpes Vaudoises,Bas Valais - Chablais Vaudois ,N,46.39899,7.102618,30,,,,"RAS, aucune activité avalancheuse observée ce jour, sur tout le parcours le manteau neigeux est stable, plusieurs plaques de fond sont parti à droite du lac."
12 fevrier 2012 ,Lauzière - Cheval Noir,Tarentaise ,E,45.4182,06.4678,30,,,,ras...mais beaucoup de plaque de reptation dans le vallon du Cheval Noir.
12 fevrier 2012 ,Devoluy,Devoluy ,S,44.6390,05.8476,30,,,,rien de particulié a signalé aujourd'hui.
12 fevrier 2012 ,Beaufortain,Beaufortain ,W,45.6756,06.5784,35,45.67046489170366,6.5925852097777735,1772.2251851851852,RAS
12 fevrier 2012 ,Bornes - Aravis,Borne-Fier ,S,45.9774,06.4691,45,,,,RAS
12 fevrier 2012 ,Bornes - Aravis,Faucigny ,T,46.0455,06.4436,35,,,,aucune                                                                                                                                                                
12 fevrier 2012 ,Beaufortain,Tarentaise ,T,45.5924,06.6708,45,,,,"grosses avalanches anciennes versant Est du Rosset; quelques fractures de reptation un peu partout qui semblent figées, sinon RAS. "
12 fevrier 2012 ,Lauzière - Cheval Noir,Tarentaise ,SE,45.47123,6.41270,,,,,"RAS, on voit cependant que grosses ""bouches de baleine"" en versant soleil raide...Reptation!"
12 fevrier 2012 ,Lauzière - Cheval Noir,Maurienne ,S,45.5387,06.3727,35,45.55369929586293,6.365626709574472,1801.8108747044917,"de vieilles purges, rien vu aujourd'hui........................................."
12 fevrier 2012 ,Beaufortain,Val d'Arly ,W,45.8207,06.6044,30,,,,"ras,bonne trace de montée,encore de quoi faire sa trace lors de la descente du mont de vores ds une poudreuse sympa,c'est court mais super bon..."
10 fevrier 2012 ,Grandes Rousses - Arves,Oisans ,NW,45.0583,06.3162,50,,,,Couloir déjà purgé. RAS.
11 fevrier 2012 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,SE,44.0708,7.2222,30,,,,RAS
12 fevrier 2012 ,Haut Giffre - Aiguilles Rouges,Faucigny ,W,46.1125,06.7503,30,,,,RAS
11 fevrier 2012 ,Chartreuse,Chartreuse ,W,45.2890,5.7664,30,45.28643799865561,5.778759944152887,1639.8253968253969,RAS                        
11 fevrier 2012 ,Beaufortain,Beaufortain ,E,45.69559,6.555061,30,,,,"RAS - Tout est hyper tracé (Roche Plane, Legettes etc !"
11 fevrier 2012 ,Bornes - Aravis,Borne-Fier ,W,45.9489,06.5114,40,,,,"Vieille avalanche dans la combe de descente face au sentier de montée en forêt... Sinon RAS... Descente sur neige plaquée, gelée, parfois poudreuse..."
11 fevrier 2012 ,Belledonne,Grésivaudan ,NW,45.47054,6.191525,,,,,"RAS, la forêt est SAFE. Attention tout de même dès que l'on sort de la forêt, il y a de quoi faire partir des plaques à mon avis."
11 fevrier 2012 ,Belledonne,Grésivaudan ,W,45.12585,5.87897,35,,,,"RAS sur cet itinéraire, mais le vent a cartonné les cols et les crêtes."
11 fevrier 2012 ,Mont Blanc,Bas Valais - Chablais Vaudois ,N,46.0650,07.0184,45,,,,"RAS. Aucune activité avalancheuse observée ce jour, poudre dans les faces nord, faire attention, quelques plaques à vent sont présentes."
11 fevrier 2012 ,Chartreuse,Grésivaudan ,W,45.29762,5.84279,30,45.3052648852459,5.838147819672132,1448.3852459016396,On voyait rien...                   :
11 fevrier 2012 ,Bornes - Aravis,Borne-Fier ,NW,45.9231,06.4836,35,,,,Rien observé de particulier.
11 fevrier 2012 ,Islande,,W,64.05527,-21.5070,20,,,,Néant. Grosse plaque sous l'arête versant Nord.
11 fevrier 2012 ,Belledonne,Maurienne ,S,45.28305,6.21008,35,,,,"RAS ce jour, reptations en sud dans la Combe du Tépey. Traces d'anciennes plaques à vent ou coulées de fond."
11 fevrier 2012 ,Beaufortain,Beaufortain ,NW,45.7293,06.5771,45,,,,"tout est cartonnée, soufflé, vieilles traces d'avalanche type plaque dures avec de beaux blocs. Rien vu ce jour, pas de vent"
11 fevrier 2012 ,Beaufortain,Tarentaise ,T,45.5924,06.6708,35,,,,Pas d'activité aujourd'hui. 
11 fevrier 2012 ,Devoluy,Devoluy ,NW,44.73856,5.90309,45,,,,RAS
11 fevrier 2012 ,Luchon - Posets - Maladeta,,E,42.92491,0.49374,25,,,,RAS
11 fevrier 2012 ,Chartreuse,Chartreuse ,T,45.2817,05.7199,35,,,,ras
11 fevrier 2012 ,Belledonne,Grésivaudan ,S,45.24319,5.979609,35,45.23046504979177,6.005051057913233,1561.3260869565217,ras
11 fevrier 2012 ,Belledonne,Grésivaudan ,W,45.14037,5.88762,35,45.13063327022211,5.905430434796212,1958.8375,ras...........................................................................................................................................................................................................................
11 fevrier 2012 ,Navarre - Béarn,,W,42.94929,-0.44292,,,,,aucune
11 fevrier 2012 ,Mont-Perdu - Gavarnie - Bigorre,,N,42.97130,-0.00318,35,,,,néant
11 fevrier 2012 ,Belledonne,Grésivaudan ,W,45.32596,6.047029,,,,,aucune
11 fevrier 2012 ,Beaufortain,Beaufortain ,W,45.7072,06.4630,45,,,,RAS
11 fevrier 2012 ,Ecrins,"Haute Durance, Briançonnais ",E,44.9874,6.4816,35,,,,"RAS sur l'itinéraire, quelques petites plaques peu épaisses qui semblent stabilisées."
05 fevrier 2012 ,Beaufortain,,SE,,,30,,,,Fissures de reptation sur le versant sud de la Croix de Bagnaz. RAS sur l'itinéraire suivi. 
11 fevrier 2012 ,Chartreuse,Chartreuse ,T,45.35508,5.78776,35,,,,Rien d'oberservé mais le versant N du col de Léchaud est plaqué/soufflé à la sortie de la fôret. Bien resté à gauche en montant là ou il y a des arbres
11 fevrier 2012 ,Bornes - Aravis,Borne-Fier ,W,46.0141,06.3012,25,,,,aucune... D'où le choix de cette randonnée
11 fevrier 2012 ,Chartreuse,Chartreuse ,W,45.4635,05.9000,50,,,,ras
05 janvier 2012 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",N,44.85518,6.72729,50,,,,RAS
10 fevrier 2012 ,Mont-Perdu - Gavarnie - Bigorre,,SE,43.02154,-0.18070,35,,,,rien ce jour
05 fevrier 2012 ,Vanoise,Maurienne ,E,45.21587,6.695008,30,,,,RAS
10 fevrier 2012 ,Massif Central,,S,45.76387,2.955933,20,,,,rien à signaler
10 fevrier 2012 ,Beaufortain,Beaufortain ,NW,45.7731,06.6382,35,,,,"Gros travail du vent > 1900 m, d'ouest dans le secteur. Les crêtes sont bien travaillées, et quelques plaques de faible volume sont parties dans les pentes E-NE dans les pentes les plus raides...Ces orientations sont ben chargées."
10 fevrier 2012 ,Vanoise,Tarentaise ,T,45.3682,06.5846,45,,,,RAS
05 fevrier 2012 ,Vercors,Vercors ,W,45.1640,05.6264,,45.155978081643816,5.635170265273846,1586.3793103448277,RAS
10 fevrier 2012 ,Ecrins,Champsaur ,S,44.6891,06.1663,30,,,,.............RAS............ Attention aux accumulation tout de même. Sa risque de devenir ambiance si sa réchauffe ou si sa reneige.
10 fevrier 2012 ,Grandes Rousses - Arves,Oisans ,S,45.04929,6.113295,30,45.05951412587409,6.111044455944055,1749.3206993007,RAS dans le parcours suivi.  Méfiance dans les pentes raide
10 fevrier 2012 ,Vercors,Vercors ,W,45.1071,05.6038,30,45.09813330927834,5.606122886597939,1485.884536082475,RAS
10 fevrier 2012 ,Devoluy,Champsaur ,SE,44.59609,6.05742,45,,,,"le bas du couloir a été purgé, sinon RAS                                                                                           "
10 fevrier 2012 ,Bornes - Aravis,Val d'Arly ,SE,45.8649,06.4886,45,,,,RAS
10 fevrier 2012 ,Vercors,Vercors ,NE,45.0198,05.5313,30,,,,aucune
06 fevrier 2012 ,Chartreuse,Grésivaudan ,E,45.3115,05.8788,30,,,,ras
09 fevrier 2012 ,Bornes - Aravis,Borne-Fier ,N,45.8518,06.4118,45,,,,RAS. Les coulées habituelles. Le vent déplace pas mal de neige sur les cotés du couloir.
09 fevrier 2012 ,Chartreuse,Chartreuse ,SW,45.35508,5.78776,,45.376349058553785,5.801651475308638,1310.4091994966504,"sur cet itinéraire rien vu d'inquiétant --> rester bien côté Mauvernais dans le petit raidillon avant le col de Bovinant (mais c'est déjà parti, il y a une vieille coulée). Attention, à la redescente il y a de gros trous dans ce passage."
09 fevrier 2012 ,Ubaye - Parpaillon - Alpes Cozie S,Embrunais ,N,44.54781,6.62473,,44.530290389189176,6.631571575675676,-9999.0,ras
09 fevrier 2012 ,Chartreuse,Chartreuse ,W,45.2890,5.7664,30,45.28643799865561,5.778759944152887,1639.8253968253969,Rien vu. Mais la neige et déjà bien travaillé par le vent et pas mal de transport aujourd'hui. Fait gaffe ce weekend. 
09 fevrier 2012 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",N,44.85518,6.72729,50,,,,RAS                                                                                                                                                                                                                                                                                                                                                      
05 fevrier 2012 ,Ecrins,,T,,,35,,,,néant
09 fevrier 2012 ,Bornes - Aravis,Borne-Fier ,T,46.0220,06.3820,40,,,,RAS
09 fevrier 2012 ,Vanoise,Tarentaise ,NE,45.36758,6.5106,25,,,,ras..des belles plaques de fond décrochées sur les versants S des Aiguilles de Grandes Moendaz et Praz Bégnay.
09 fevrier 2012 ,Mercantour - Alpes Maritimes Italiennes,Val Gesso et Vermenagna (Alpi Marittime) ,SE,44.19855,7.498984,30,,,,"Stable. Rien de visible sur le parcours, purges sur le Rocca d'Orel"
09 fevrier 2012 ,Mont-Perdu - Gavarnie - Bigorre,,S,42.92715,0.199083,30,,,,néant
09 fevrier 2012 ,Mercantour - Alpes Maritimes Italiennes,Haut-Var ,N,44.15388,6.73149,35,,,,Rien vu neige poudreuse dans l'ensemble malgré par place de la poudre croutée ou tassée
09 fevrier 2012 ,Chartreuse,Chartreuse ,E,45.30942,5.768852,30,45.31230098191933,5.7580955931014906,1548.1341463414635,ras
09 fevrier 2012 ,Beaufortain,Beaufortain ,W,45.6756,06.5784,35,45.67046489170366,6.5925852097777735,1772.2251851851852,RAS des vieilles plaques de reptation sous le col du pré et sous le sommet versant est
09 fevrier 2012 ,Bornes - Aravis,Borne-Fier ,NE,45.8467,06.3151,35,,,,RAS
09 fevrier 2012 ,Chartreuse,Chartreuse ,NE,45.35778,5.74426,40,45.35449988535036,5.727920142250538,1334.6934182590232,aucune
09 fevrier 2012 ,Ubaye - Parpaillon - Alpes Cozie S,Embrunais ,NW,44.55966,6.547143,30,,,,"ras, neige stable sur le secteur par contre le vent a beaucoup soufflé d'est et a modifier les conditions, de plus redoux aujourd'hui mais rien n'est parti spontanement a premiere vue."
08 fevrier 2012 ,Trondheimsmarka (Norvège),,E,63.26597,10.4051,45,,,,RAS
07 fevrier 2012 ,Bornes - Aravis,Borne-Fier ,NE,45.8467,06.3151,35,,,,RAS
09 fevrier 2012 ,Chartreuse,Chartreuse ,T,45.39988,5.79938,35,,,,RAS
08 fevrier 2012 ,Chartreuse,Chartreuse ,E,45.33112,5.84682,,,,,RAS
08 fevrier 2012 ,Chablais - Faucigny,Chablais ,SE,46.2530,06.6739,30,,,,aucune coulée y compris dans les parties raides des montagnes environnantes. Neige froide et légère en forêt mais croutée en alpages orientes SE
04 fevrier 2012 ,Lauzière - Cheval Noir,Tarentaise ,T,45.47123,6.41270,30,,,,aucune avalanche récente mais plaque importante au col de montartier coté ouest.....
08 fevrier 2012 ,Cerdagne - Capcir - Conflent,,N,42.49659,002.1420,35,,,,ras mais quelques tassements audibles .
08 fevrier 2012 ,Bornes - Aravis,Borne-Fier ,W,45.8518,06.4118,25,,,,rien vu à part des petites coulées tombant des parois exposées au sud et n'entrainant pas d'avalanches en dessous mais la partie haute de la combe a bien recue le vent du nord
08 fevrier 2012 ,Bauges,Bauges ,NE,45.63847,6.19243,45,,,,"RAS, énormes plaques sous arête ouest du Pécloz "
08 fevrier 2012 ,Ecrins,Champsaur ,N,44.6628,06.3179,35,,,,rien vu mais les conditions ont bien changé en deux jours de fort vent. des accus à beaucoup d'endroit. bien plaqué en face sud j'imagine. 
06 fevrier 2012 ,Queyras - Alpes Cozie N,Embrunais ,W,44.55702,6.69578,30,,,,"aucune activité avalancheuse,mais à se méfier avec le vent,surtout sous le sommet,si il y a encore de la neige!!"
08 fevrier 2012 ,Vercors,Vercors ,SW,45.1528,05.6203,35,45.14688857855361,5.630281089775562,1581.8226932668335,ras
08 fevrier 2012 ,Chartreuse,Chartreuse ,T,45.33112,5.84682,35,45.3172716754386,5.839668701754388,1371.2713450292401,ras
14 janvier 2012 ,Belledonne,Grésivaudan ,NE,45.28252,6.074538,,45.26346796263506,6.1056592749538465,1586.6521739130435,RAS
03 fevrier 2012 ,Belledonne,Oisans ,E,45.17793,6.03655,30,,,,RAS 
08 fevrier 2012 ,Bauges,Bauges ,E,45.5957,06.1369,30,,,,"comme d hab d anciennes coulées sur le versant sud , recouvertes. autrement ras dans le secteur."
07 fevrier 2012 ,Belledonne,Grésivaudan ,NW,45.23947,5.95131,30,,,,RAS sur le parcours - Mais gros travail du vent sur les croupes W et S de Orionde --> méfiance
05 fevrier 2012 ,Valais W - Alpes Pennines W,Valais Central ,N,45.89956,7.204713,33,,,,"plaqué partout, nous avons renoncé à faite la Pointe de Barasson initialement prévue pour cette raison. Aucune trace à par ce col W."
04 fevrier 2012 ,Bornes - Aravis,Borne-Fier ,T,45.9774,06.4691,40,,,,"au col du rasoir ,plaque partie sous nos yeux"
07 fevrier 2012 ,Belledonne,Maurienne ,E,45.28305,6.21008,30,45.280975264957306,6.170174150997159,1886.9430199430199,Néant. Le vent a provoqué une amorce de formation de plaque dans la combe Sud 50 m sous le collu 2554 m. Ca casse sous les skis sans propagation de la fissuration.
07 fevrier 2012 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",SW,44.99661,6.47902,40,,,,RAS sur l'itinéraire mais de nombreuses petites plaques dans toutes les orientations.
07 fevrier 2012 ,Mont Blanc,Vallée de l'Arve ,E,45.86739,6.76172,35,,,,coulée face est du Mont Vorassay
07 fevrier 2012 ,Belledonne,Maurienne ,S,45.37180,6.25654,38,,,,RAS
07 fevrier 2012 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",SE,44.87193,6.63119,40,,,,RAS. Grosse plaque sous la brèche en versant ouest et plaque au début du couloir en contre pente droite (sens de la descente).
07 fevrier 2012 ,Belledonne,Grésivaudan ,T,45.33579,6.11992,40,,,,"RAS, corniches à côté du col du Morétan."
07 fevrier 2012 ,Bornes - Aravis,Borne-Fier ,T,46.0220,06.3820,40,,,,Passages de plaques sur l'ensemble du parcours pas rassurant. 
07 fevrier 2012 ,Chartreuse,Grésivaudan ,SW,45.2735,05.6790,35,45.288182535691526,5.688404160074736,1327.1379310344828,aucune
07 fevrier 2012 ,Bornes - Aravis,Borne-Fier ,E,46.0220,06.3820,30,46.021210464135066,6.362500928270037,1347.9097480843884,ras                                                                                              
07 fevrier 2012 ,Chartreuse,Chartreuse ,E,45.31378,5.77518,,45.31710050909093,5.767580699999998,1414.0754545454547,RAS On devine des minis plaques qui se sont formées mais rien d'inquiétant. 
03 fevrier 2012 ,Ecrins,Champsaur ,N,44.6227,06.2279,40,,,,néant. Le triangle sommital plus raide est chargé en poudre sur de la neige dure. 
28 janvier 2012 ,Haut Giffre - Aiguilles Rouges,Vallée de l'Arve ,SE,46.0227,06.9168,35,,,,RAS mais visibilité limitée
04 fevrier 2012 ,Ecrins,Champsaur ,SE,44.6867,06.2338,35,,,,néant
03 fevrier 2012 ,Ecrins,Champsaur ,E,44.6628,06.3179,30,,,,néant
05 fevrier 2012 ,Valais E - Alpes Pennines E,Val d'Aoste ,S,45.86287,7.73039,35,,,,"néant, neige bien stabilisée"
06 fevrier 2012 ,Lauzière - Cheval Noir,Tarentaise ,E,45.47123,6.41270,30,,,,"Ras, Reptations sous le Grand Chateau et Montagne  des Plans"
06 fevrier 2012 ,Ecrins,Embrunais ,NE,44.5756,06.4787,35,44.589618861884674,6.459912973175035,1898.9730315500308,RAS
06 fevrier 2012 ,Taillefer - Matheysine,Matheysine et périphériques ,W,44.9728,05.8252,,44.97776121090911,5.843565025454547,1919.2861999999986,plusieurs plaques à vent. Une grosse plaque partie visible en versant sud-ouest. D'autres probables derrière des buttes en versants sud. On en a déclenché une petite sous les falaises (orientée ouest).
05 fevrier 2012 ,Bauges,Bauges ,T,45.6152,06.1111,40,,,,RAS
06 fevrier 2012 ,Belledonne,Grésivaudan ,SW,45.24319,5.979609,35,45.22792791712404,6.006996733260163,1542.6783754116345,aucune
06 fevrier 2012 ,Mercantour - Alpes Maritimes Italiennes,Roya ,SE,44.09809,7.505764,,,,,aucune.neige  dure et croûteuse sur les pentes exposées au vent.au dessous de la croute : neige sans cohésion.
05 fevrier 2012 ,Préalpes de provence,,NW,44.51854,5.93674,,,,,RAS
06 fevrier 2012 ,Chartreuse,Chartreuse ,T,45.2817,05.7199,35,,,,aucune
06 fevrier 2012 ,Belledonne,Oisans ,E,45.20321,6.04034,,,,,De nouvelles plaques sont en formation avec ce vent de nord-est. J'ai fait partir une petite plaque à vent sous le sommet en orientation sud. La neige s'accumule principalement en Sud/Sud ouest. 
06 fevrier 2012 ,Chartreuse,Chartreuse ,W,45.2890,5.7664,30,45.28643799865561,5.778759944152887,1639.8253968253969,RAS......................
