date,massif,secteur,orientation,lat_depart,long_depart,pente_max,avg_lat,avg_long,avg_alt,activity
09 mars 2015 ,Beaufortain,Tarentaise ,NE,45.5924,06.6708,45,,,,Ras
09 mars 2015 ,Bauges,Bauges ,T,45.63847,6.19243,40,,,,ras
28 fevrier 2015 ,Devoluy,Devoluy ,E,44.7356,05.8852,35,44.74418239612407,5.858749588372092,1806.9624806201584,RAS
12 fevrier 2015 ,Vercors,Vercors ,W,45.1640,05.6264,,45.155978081643816,5.635170265273846,1586.3793103448277,RAS
31 janvier 2015 ,Chartreuse,Chartreuse ,T,45.2890,5.7664,35,45.311872805368786,5.75074348836595,1478.1919191919192,RAS
08 mars 2015 ,Devoluy,Devoluy ,SW,44.69833,5.94833,40,,,,"RAS, de bonnes conditions printanières avec un bon regel durant la nuit et un très bon décaillage dans la journée. "
08 mars 2015 ,Chablais - Faucigny,Bas Valais - Chablais Vaudois ,E,46.33783,6.850790,45,,,,"couloirs nord vallon de verne, ravagés purgés. sud RAS"
09 mars 2015 ,Chablais - Faucigny,Chablais ,W,46.1494,6.7543,25,,,,RAS
08 mars 2015 ,Andorre - Ariège,,S,42.71911,1.43826,40,,,,RAS
08 mars 2015 ,Vanoise,Tarentaise ,NW,45.5128,06.5963,30,45.50296772566124,6.614936597461763,1872.9133811230586,neant malgre la chaleur
09 mars 2015 ,Bornes - Aravis,Borne-Fier ,E,45.8467,06.3151,45,,,,"rien ce jour, mais avec le regel superficiel et la transformation incomplète en profondeur, mieux vaut ne pas traîner!"
08 mars 2015 ,Lauzière - Cheval Noir,Maurienne ,S,45.5387,06.3727,35,45.55369929586293,6.365626709574472,1801.8108747044917,"rien à signaler, quelques grosses coulées visibles au loin"
08 mars 2015 ,Bornes - Aravis,Borne-Fier ,S,45.9774,06.4691,45,,,,RAS jusque notre départ
08 mars 2015 ,Bornes - Aravis,Borne-Fier ,SE,45.9774,06.4691,25,,,,RAS
08 mars 2015 ,Bornes - Aravis,Borne-Fier ,SE,45.9763,06.4559,30,,,,RAS a part les plaques de fond habituelles sous le sommet.
07 mars 2015 ,Valais W - Alpes Pennines W,Val d'Aoste ,S,45.82842,6.981478,35,,,,RAS
08 mars 2015 ,Belledonne,Maurienne ,SE,45.3149,6.2575,35,,,,aucune activité récente dans la combe du Bacheux. quelques vielles coulées pas gênante avant d'arriver aux chalet du Bacheux
08 mars 2015 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,SE,44.07392,7.400557,50,,,,RAS
08 mars 2015 ,Préalpes de Digne,Haut-Verdon ,NE,44.259,6.587,,,,,rien de récent
06 mars 2015 ,Devoluy,Devoluy ,SE,44.6719,05.8567,35,,,,"rien vu , mais la pente terminale côté Est nous semble si chargée que nous n'osons la traverser"
07 mars 2015 ,Massif Central,,SE,45.38193,4.60533,30,,,,RAS
07 mars 2015 ,Queyras - Alpes Cozie N,,S,,,35,,,,Ras
08 mars 2015 ,Belledonne,Grésivaudan ,N,45.33579,6.11992,35,,,,"RAS ce jour mais une énorme avalanche ( sans doute de lundi dernier) dans le vallon des Roches ( je n'avais pas vu une aussi ""belle"" avalanche dans ce vallon. Elle venait surtout de la Combe Pellegrin mais aussi 500m en dessous de la Selle du Puy Gris. Sinon quelques escargots ce jour provenant de différents rochers ( logique et pas inquiétant)"
08 mars 2015 ,Taillefer - Matheysine,Matheysine et périphériques ,E,44.91787,5.75551,20,,,,Ras
08 mars 2015 ,Belledonne,Grésivaudan ,SW,45.24319,5.979609,35,45.22792791712404,6.006996733260163,1542.6783754116345,RAS
08 mars 2015 ,Mercantour - Alpes Maritimes Italiennes,,S,44.14765,7.734353,40,,,,rien de relevant
28 fevrier 2015 ,Ubaye - Parpaillon - Alpes Cozie S,Val Maira ,NE,44.39820,7.173707,35,,,,RAS
08 mars 2015 ,Haut Giffre - Aiguilles Rouges,Chablais ,NW,46.1494,06.7543,40,,,,RAS. Des vieilles plaques à vent parties ici ou là et aussi quelques reptations.
08 mars 2015 ,Belledonne,Grésivaudan ,NE,45.28252,6.074538,,45.26346796263506,6.1056592749538465,1586.6521739130435,"Beaucoup de coulées assez récente sur les pentes raides, rien vu aujourd'hui, plaqués par place"
08 mars 2015 ,Lauzière - Cheval Noir,Tarentaise ,NE,45.47123,6.41270,40,,,,Néant rien n'a bougé dans le coin ce jour (ou en tout cas on a rien vu !). Les cycles regel/dégel font leur oeuvre sur les versants chauds.
08 mars 2015 ,Lauzière - Cheval Noir,Tarentaise ,E,45.47123,6.41270,50,,,,RAS. Aucune observation de coulée récente
08 mars 2015 ,Beaufortain,Vallée de l'Arve ,N,45.7921,06.7157,40,45.79163392480705,6.716211143025391,1237.7333333333333,"Néant mais toutes les pentes sous l'Enclave les Tufs jusqu'à la Tête des Fours sont de visu très chargées, aucunes traces sur ce coteau, le col d'Enclave (pente de droite sens orographique) a été skié, vu les traces, pas de la bonne neige et on voit bien encore les anciennes plaques qui ont purgé la pente. Parti pour tout autre projet, j'ai renoncé au pied des Tufs pour aller voir au Jovet si les couloirs W et N étaient praticables mais les départs du sommet ne m'ont pas inspiré...... donc descente et remontée à la Cicle-Chasseurs vers 13h30."
08 mars 2015 ,Ecrins,Champsaur ,SW,44.79389,6.025,45,44.80369153928569,6.025871160714288,1460.4786571575876,RAS
08 mars 2015 ,Vercors,Buech ,E,44.65917,5.69222,30,,,,RAS
07 mars 2015 ,Beaufortain,Tarentaise ,W,45.5590,06.5241,35,45.560727082974424,6.54609181403697,1837.3541960697723,RAS
08 mars 2015 ,Lauzière - Cheval Noir,Tarentaise ,NE,45.4991,06.4317,50,,,,RAS
08 mars 2015 ,Ecrins,Champsaur ,SW,44.8204,06.2004,40,,,,RAS
07 mars 2015 ,Ecrins,Champsaur ,S,44.6891,06.1663,35,,,,ras                       
08 mars 2015 ,Mont-Perdu - Gavarnie - Bigorre,,SE,42.92715,0.199083,30,,,,"aucune durant la course, la neige est bien stabilisée. Quelques plaques qui sont partis dans diverses faces"
08 mars 2015 ,Devoluy,Devoluy ,SE,44.6913,05.8628,35,,,,RAS
07 mars 2015 ,Bauges,Bauges ,S,45.6523,06.1857,35,,,,RAS
07 mars 2015 ,Haut Giffre - Aiguilles Rouges,Faucigny ,W,46.1125,06.7503,30,,,,"RAS, aucune activité avalancheuse observé ce jour, de nombreuses purges partis les jours précédent."
08 mars 2015 ,Massif Central,,NE,45.55671,2.856820,30,,,,RAS aucun problème dans ce secteur
08 mars 2015 ,Haut Giffre - Aiguilles Rouges,Bas Valais - Chablais Vaudois ,E,46.0822,06.9740,35,,,,ras
07 mars 2015 ,Bornes - Aravis,Borne-Fier ,NW,45.83982,6.35825,25,,,,"RAS, neige assez dure. Des plaques sont parties dans les paries raides du versant W, jusqu'a l'herbe parfois mais ce n'était pas très épais..."
08 mars 2015 ,Belledonne,Maurienne ,S,45.29037,6.21708,35,,,,"Mis a part la grosse avalanche qui a ravagé la combe des Roches, rien vu"
07 mars 2015 ,Massif Central,,E,45.51375,2.85275,50,,,,RAS
08 mars 2015 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,SW,44.11325,7.289471,30,44.128517363483034,7.306154593820212,1842.9,RAS
08 mars 2015 ,Beaufortain,Beaufortain ,E,45.6745,06.5436,35,,,,ras
08 mars 2015 ,Taillefer - Matheysine,Matheysine et périphériques ,T,44.9617,05.8749,40,,,,RAS (de belles coulées les jours précédents)
08 mars 2015 ,Queyras - Alpes Cozie N,Queyras ,SW,44.6694,6.7774,,,,,RAS
08 mars 2015 ,Ecrins,Matheysine et périphériques ,S,44.9865,05.9704,30,,,,"Rien vu bouger, pas mal de coulée ancienne en est sur l'Armet."
08 mars 2015 ,Chartreuse,Chartreuse ,T,45.31378,5.77518,40,45.32055817874771,5.763977831294823,1489.6216216216217,"RAS aujourd'hui, quelques restes de coulées du côté du couloir Nord-Oust, forcément, mais peu visibles."
08 mars 2015 ,Bornes - Aravis,Val d'Arly ,SE,45.8649,06.4886,50,,,,ras 
08 mars 2015 ,Bornes - Aravis,Vallée de l'Arve ,S,45.9578,06.6100,35,,,,ras nombreuses coulées sur le chemin d'accès à Doran (habituelle) et dans le couloir de Doran
08 mars 2015 ,Devoluy,Devoluy ,E,44.7203,05.8807,,,,,rien
08 mars 2015 ,Bornes - Aravis,Borne-Fier ,SW,45.8028,06.3850,45,,,,ras
08 mars 2015 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",SE,44.9400,06.5887,37,,,,RAS
08 mars 2015 ,Ecrins,Champsaur ,SE,44.7245,06.2483,40,,,,RAS
08 mars 2015 ,Massif Central,,SE,45.54061,2.861595,40,,,,RAS
08 mars 2015 ,Taillefer - Matheysine,Matheysine et périphériques ,T,44.9728,05.8252,45,,,,RAS Toutes ces pentes à 40/45° sont sur une couche peu épaisse sauf pour la mer.
07 mars 2015 ,Mont Blanc,Vallée de l'Arve ,T,45.9784,6.9266,40,,,,RAS mais attention une zone semblait plaquée sur la descente dans la combe cotée 2722m (mettre de la distance)
07 mars 2015 ,Belledonne,Maurienne ,S,45.29037,6.21708,30,,,,"RAS aujourd'hui, un gros champ de boules dans le vallon au dessus de l'Orselle"
07 mars 2015 ,Massif Central,,N,,,30,,,, RAS
07 mars 2015 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,SW,44.18351,7.162377,40,,,,RAS sauf les boules que nous avons faite lors de la descente du couloir
07 mars 2015 ,Belledonne,Grésivaudan ,N,45.14037,5.88762,30,45.13242081818182,5.90074718181818,1867.030303030303,"ras sinon une coulee au départ du Sorbier, ancienne purge du couloir "
07 mars 2015 ,Ecrins,Champsaur ,SE,44.6867,06.2338,35,,,,ras. neige bien stabilisée en versant sud.
07 mars 2015 ,Ubaye - Parpaillon - Alpes Cozie S,Ubaye ,S,44.52468,6.796900,50,,,,"Rien vu. Coin très venté, couloirs N du Brec peu remplis mais en neige qui semble peu engageante (au moins cartonnée, au pire plaquée), de même pour la face Nord de la Pointe de Chauvet."
07 mars 2015 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,SE,44.06313,7.390108,30,,,,"absolument rien, pas assez de neige et pas assez chaud pour une coulée de printemps."
07 mars 2015 ,Belledonne,Oisans ,SE,45.13065,6.01986,45,,,,"rien vu, sauf les pentes S de la Grande Vaudaine, ravagées de boules..."
07 mars 2015 ,Devoluy,Devoluy ,SE,44.7203,05.8807,35,,,,"RAS, la pluie du début de semaine et le soleil voilé du jour donnent une bonne moquette de printemps bien stable."
07 mars 2015 ,Massif Central,,T,44.89940,4.185115,50,,,,RAS
07 mars 2015 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,SE,44.18351,7.162377,45,,,,RAS
07 mars 2015 ,Mercantour - Alpes Maritimes Italiennes,Ubaye ,N,44.31188,6.739082,40,,,,RAS
07 mars 2015 ,Cerdagne - Capcir - Conflent,,T,42.6233,2.0708,45,,,,Ras sur secteur Camporeils- Départ de plaques en crête Secteur 3 piques rouges et vars Carlit (faces E/SE)
07 mars 2015 ,Bornes - Aravis,Borne-Fier ,S,45.9159,06.3229,30,,,,aucune
07 mars 2015 ,Vercors,Trièves Dévoluy ,E,44.9435,05.5445,50,,,,"RAS ce jour, les pentes ont déjà bien purgé en versant Est."
07 mars 2015 ,Beaufortain,Tarentaise ,E,45.6329,06.7638,50,,,,"RAS, quelques coulées dans les contrepentes chaudes"
07 mars 2015 ,Préalpes de Digne,,T,44.31917,6.4225,45,,,,RAS
07 mars 2015 ,Mercantour - Alpes Maritimes Italiennes,Roya ,SE,44.09809,7.505764,,,,,"rien de visible aujourd'hui, mais beaucoup de travail du vent, nombreuses accumulations"
07 mars 2015 ,Mercantour - Alpes Maritimes Italiennes,Roya ,SE,44.09809,7.505764,30,44.10092223001714,7.4900302457976,2018.4681440473391,RAS. Quelques escargots dans la pente sommitale plongeant sur le Gias Ste Marie.
07 mars 2015 ,Navarre - Béarn,,SE,42.83511,-0.38357,35,,,,"aucune durant la course, le manteau neigeux semble bien stabilisé. Les versants nord sont dégarnies et la neige est dure"
07 mars 2015 ,Belledonne,Grésivaudan ,SW,45.14037,5.88762,35,45.13198100000002,5.903794294117646,1917.5529411764705,Rien vu aujourd'hui ... c'était béton partout.
07 mars 2015 ,Belledonne,Grésivaudan ,N,45.2620,6.0481,45,,,,RAS (présence de coulées regelées plus anciennes)
07 mars 2015 ,Devoluy,Devoluy ,SW,44.6003,5.9036,37,,,,RAS
07 mars 2015 ,Bauges,Bauges ,T,45.6152,06.1111,40,,,,RAS
07 mars 2015 ,Beaufortain,Tarentaise ,S,45.6329,06.7638,45,,,,"RAS, bien stable sur l'itinéraire"
07 mars 2015 ,Chartreuse,Chartreuse ,W,45.33112,5.84682,45,45.34010347469138,5.866255585339511,1535.4087716581766,RAS
07 mars 2015 ,Chartreuse,Chartreuse ,T,45.35508,5.78776,35,45.374782526990565,5.803828661901113,1395.8695652173913,"RAS aujourd'hui, ça semblait bien stable (sauf les pentes Sud plus raides sous le petit Som, qui avaient l'air plaqué, vues à distance)."
07 mars 2015 ,Bornes - Aravis,Borne-Fier ,W,45.8373,06.4159,40,,,,"RAS, pas mal de faces W purgées"
06 mars 2015 ,Bornes - Aravis,Faucigny ,N,46.0483,06.4744,,,,,RAS
07 mars 2015 ,Vercors,Buech ,NE,44.7307,05.6646,35,,,,RAS.les pluies de la semaine dernière ont corectement transformées le manteaux neigeux
07 mars 2015 ,Lauzière - Cheval Noir,Maurienne ,S,45.5387,06.3727,35,45.55369929586293,6.365626709574472,1801.8108747044917,rien vu ce jour. ça a bien coulé dans la W du Bellachat
07 mars 2015 ,Ecrins,"Haute Durance, Briançonnais ",E,44.7588,6.5291,35,,,,Rien A Signaler ...
07 mars 2015 ,Bauges,Bauges ,N,45.6920,06.1711,45,,,,RAS
01 mars 2015 ,Queyras - Alpes Cozie N,Queyras ,N,44.82183,6.94309,35,44.793742239664184,6.945749798572341,2023.3800776699047,"RAS, principalement en forêt de mélèzes. Vent fort au-dessus de 2200m, plaques visibles sur les versants N & NW"
07 mars 2015 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",S,45.01942,6.606645,30,,,,RAS
07 mars 2015 ,Haut Giffre - Aiguilles Rouges,Faucigny ,SW,46.0722,6.7479,35,,,,"RAS, le sommet est en neige plaquée avec des vagues, cinq skieurs l'ont descendu avant moi sans problèmes. Le chemin est bien enneigé, deux ou trois courts déchaussages et la neige décaillée vers 13h00 fut un régal à la descente, les grands champs entre la base du sommet et les chalets de Crion ne sont pas encore parfaitement transformés, seules les croupes sud l'étaient le matin, ski assez compliqué entres plaques soufflées qui bloquent la progression et carton."
07 mars 2015 ,Grandes Rousses - Arves,Oisans ,SE,45.1683,06.0948,42,,,,"une petite coulée sous le sommet, coulée de fonte dans les vallon du bas jusqu'à l'herbe, ras pendant la sortie."
07 mars 2015 ,Chartreuse,Chartreuse ,NW,45.33112,5.84682,40,45.325967584710746,5.859650592975206,1456.3717768595043,aucune
07 mars 2015 ,Ecrins,Champsaur ,SE,44.7379,06.2479,35,44.75062462702701,6.228239008108119,1920.0313349038258,RAS
06 mars 2015 ,Tessin W - Conches,,NE,46.3148,8.26043,45,,,,Rien vu mais avec le vent c'est surment plaqué un peu partout...
05 mars 2015 ,Tessin W - Conches,,NE,46.3148,8.26043,40,,,,rien vu
04 mars 2015 ,Tessin W - Conches,,SE,46.3148,8.26043,30,,,,Rien observé
26 fevrier 2015 ,Ubaye - Parpaillon - Alpes Cozie S,Val Maira ,E,44.43527,7.056516,35,,,,Néant
06 mars 2015 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",S,45.0181,06.4663,45,,,,RAS sur l'itinérraire
06 mars 2015 ,Taillefer - Matheysine,Matheysine et périphériques ,W,44.9834,05.8942,35,44.97254008147321,5.902485610491067,1753.6415178571424,Rien ce jour (condition de neige printanière)
28 fevrier 2015 ,Vercors,Trièves Dévoluy ,E,44.8924,05.5480,35,,,,Rien ce jour
06 mars 2015 ,Massif Central,,SE,45.05352,2.793885,25,,,,RAS
06 mars 2015 ,Chartreuse,Grésivaudan ,SW,45.29762,5.84279,50,,,,"Gros plaque en face sur le bec Charvet, RAS coté Dent de Crolles"
06 mars 2015 ,Bornes - Aravis,Borne-Fier ,W,46.0141,06.3012,25,,,,"RAS la pluie a bien tassé la neige et le vent a fait son effet sur les crêtes, couteaux indispensables en fortes pentes."
06 mars 2015 ,Taillefer - Matheysine,Matheysine et périphériques ,W,44.9615,05.8229,35,,,,aucune
06 mars 2015 ,Bornes - Aravis,Borne-Fier ,SE,45.9774,06.4691,25,,,,RAS
06 mars 2015 ,Ecrins,Champsaur ,S,44.6891,06.1663,40,,,,"grosses coulée de fonte versant Sud,tout au long du sentier d’accès au refuge du Tourond;sinon RAS."
06 mars 2015 ,Beaufortain,Beaufortain ,E,45.69559,6.555061,30,,,,RAS
06 mars 2015 ,Bornes - Aravis,Val d'Arly ,E,45.8794,06.5246,50,,,,"Très grosses coulées provenant de la rive G de Paccaly (Paré de Joux) mais bien prises par le gel ... sans doute la période de redoux/pluie. Présences de plaques dures un peu partout dans les combes ... on est monté doucement en zigzaguant de manière à faire une trace assez ""safe"" ... mais bon, aucune garantie que ça ne parte pas demain !!! En versant S, neige transfo ... descente optimum sans doute une heure plus tôt."
06 mars 2015 ,Bornes - Aravis,Borne-Fier ,T,45.9763,06.4559,50,,,,Une plaque au milieu de la combe de l'envers du rasoir ne nous inspirai pas confiance
06 mars 2015 ,Bornes - Aravis,Borne-Fier ,T,45.9231,06.4836,40,45.923465427514365,6.505605724124395,1890.3513513513512,Néant
06 mars 2015 ,Vercors,Vercors ,W,45.0715,05.5788,45,,,,"RAS, bon regel, ça semble bien stabiliser, petites plaques qui cassent sous les skis de 3-4cm donc vraiment sans risque."
06 mars 2015 ,Ecrins,Champsaur ,SE,44.5769,06.2783,37,,,,RAS
06 mars 2015 ,Vercors,Vercors ,W,45.1071,05.6038,30,45.09813330927834,5.606122886597939,1485.884536082475,RAS........
06 mars 2015 ,Navarre - Béarn,,SE,43.04587,-1.05477,,,,,RAS
06 mars 2015 ,Ecrins,Champsaur ,W,44.7471,06.1226,30,,,,RAS
06 mars 2015 ,Bornes - Aravis,Borne-Fier ,W,45.9489,06.5114,40,,,,"Aucune, mais des plaques en formation un peu partout dans la contre pentes visible depuis la sortie de la foret"
06 mars 2015 ,Belledonne,Grésivaudan ,NW,45.33579,6.11992,35,,,,"Des coulées de quelques jours (recouvertes par les dernières chutes) dans le Pertuis, sous le refuge, et vers 2400m. RAS dans le vallon supérieur. Sans surprise ça dégringolait aujourd'hui dans les Grandes Lanches."
06 mars 2015 ,Bauges,Bauges ,W,45.7365,06.1601,30,45.748136685623436,6.160972833032069,1341.5,RAS à part une ancienne toute petite plaque décrochée au milieu de la trace avant d'arriver sous les barres
06 mars 2015 ,Bornes - Aravis,Borne-Fier ,SE,46.0023,06.5043,40,,,,"RAS ce jour, des coulées anciennes."
25 fevrier 2015 ,Ubaye - Parpaillon - Alpes Cozie S,Val Maira ,SW,44.43527,7.056516,40,,,,Néant
28 fevrier 2015 ,Belledonne,Grésivaudan ,W,45.1870,5.8994,35,,,,RAS sur l'itinéraire
05 mars 2015 ,Beaufortain,Beaufortain ,T,45.6756,06.5784,30,45.65823673721823,6.602462056697252,1701.8374570446736,aucune mais gros transports de neige par le vent
06 mars 2015 ,Bauges,Bauges ,T,45.6648,06.1912,35,,,,RAS sur l'itinéraire
05 mars 2015 ,Ecrins,Champsaur ,T,44.7245,06.2483,32,44.73069014835166,6.224779900313965,2000.348806047619,RAS
05 mars 2015 ,Bauges,Bauges ,E,45.63847,6.19243,30,,,,"pas mal de coulées peu importe l'orientation , assez balèze sous les arlicots et a gauche du col d'arcluses"
05 mars 2015 ,Queyras - Alpes Cozie N,Queyras ,NE,44.71893,6.90379,50,,,,"aucune, rien ne bouge, mais le couloir de gauche ne nous inspirait pas du tout, très exposé au vent."
05 mars 2015 ,Bornes - Aravis,Borne-Fier ,NE,45.8467,06.3151,35,,,,RAS
05 mars 2015 ,Bornes - Aravis,Borne-Fier ,NW,45.9231,06.4836,35,,,,"Quelques petites plaques à vent décrochent à mon passage (photo) dans ou sous les petits ressauts très raides uniquement, certainement l'effet du vent de ce matin sur les 10-15cm tombée hier - rien de bien sérieux mais il fallait quand même faire attention."
05 mars 2015 ,Bauges,Bauges ,NE,45.63847,6.19243,45,,,,des coulées récentes toutes orientations
05 mars 2015 ,Ecrins,Champsaur ,S,44.5769,06.2783,45,,,,RAS
05 mars 2015 ,Bornes - Aravis,Borne-Fier ,SE,45.9774,06.4691,25,,,,"rien ne bouge , mais bcp de vent : attention aux accumulations , aux plaques à vent et aux corniches ces prochains jours ."
05 mars 2015 ,Belledonne,Grésivaudan ,SW,45.14037,5.88762,35,45.13198100000002,5.903794294117646,1917.5529411764705,"quelques boules d'avalanche récente dans un couloir du Gd Eulier orienté ouest. Rien d'autre, mais le vent violent va avoir plaqué les secteurs exposés. Méfiance dans les jours à venir!"
05 mars 2015 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",S,45.01942,6.606645,30,,,,rien de particulier
17 fevrier 2015 ,Grandes Rousses - Arves,Maurienne ,W,45.24586,6.35233,35,45.235996561459324,6.365127212108654,1724.0,RAS
05 mars 2015 ,Devoluy,Devoluy ,S,44.6390,05.8476,30,,,,RAS;tassement important suite aux pluies du WE dernier;
01 mars 2015 ,Préalpes de provence,,S,44.11444,5.78083,,,,,RAS
03 mars 2015 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,T,44.18351,7.162377,40,,,,RAS
04 mars 2015 ,Massif Central,,SE,45.49759,2.822605,40,,,,nulle
14 fevrier 2015 ,Mercantour - Alpes Maritimes Italiennes,Haut-Verdon ,N,44.04768,6.59429,,,,,RAS
04 mars 2015 ,Bornes - Aravis,Borne-Fier ,NW,45.9231,06.4836,35,,,,rien ce jour. coulée coté Paré de joux + 1 coulée ancienne (dimanche?) coté Rachais.
04 mars 2015 ,Chartreuse,Chartreuse ,T,45.39988,5.79938,35,,,,"Rien ce jour, mais les chutes de neiges se font avec du vent. La pente sud du col de Léchaud avait une petite tendance à plaquer. Pas épais et pas grand pour le moment mais à surveiller..."
18 fevrier 2015 ,Parc national du Shikotsu-Toya. Hokkaido,,E,42.77493,140.9350,35,,,,"aucune : dernière chute de neige il y a une semaine. Dans cette région de Hokkaido les locaux affirment que le risque monte rapidement après une chute de neige, et redescend tout aussi vite en 24/48h. Bulletin risque avalanche disponible de la station de Niseko tout proche."
03 mars 2015 ,Préalpes de Digne,Haut-Verdon ,SE,44.29611,6.56972,35,,,," Rien de récent , une vieille coulée de neige humide au dessus du refuge"
22 fevrier 2015 ,Alpes Bernoises W,Haut Valais ,NE,46.3822,7.6322,50,,,,aucune
25 fevrier 2015 ,Alpes Bernoises W,Haut Valais ,NE,46.3822,7.6322,50,,,,"aucune, la neige ne transformait pas"
28 fevrier 2015 ,Queyras - Alpes Cozie N,Val Varaita ,W,44.64759,6.99866,,44.67509160187497,6.983388594375005,2376.474310298751,rien n'a ete observé
03 mars 2015 ,Massif Central,,T,45.08953,2.737462,35,,,,RAS
27 fevrier 2015 ,Queyras - Alpes Cozie N,Val Varaita ,SW,44.64759,6.99866,,,,,rien n'a été observé
26 fevrier 2015 ,Ubaye - Parpaillon - Alpes Cozie S,Val Varaita ,T,44.58382,7.03361,28,44.59825949789474,7.031656027368417,1963.7768528989482,rien n'a été observé
03 mars 2015 ,Corse,,S,42.29726,8.885235,25,,,,"Ras, les pentes semblent bien stables.."
24 fevrier 2015 ,Ubaye - Parpaillon - Alpes Cozie S,Val Maira ,E,44.43527,7.056516,,,,,Néant
03 mars 2015 ,Lauzière - Cheval Noir,Tarentaise ,SE,45.47123,6.41270,,,,,"Rien ce jour, sur l'itinéraire les accumulations sont faibles. Le risque augmente certainement avec l'altitude."
23 fevrier 2015 ,Ubaye - Parpaillon - Alpes Cozie S,Val Maira ,W,44.43527,7.056516,25,,,,Néant
03 mars 2015 ,Ecrins,Champsaur ,S,44.5769,06.2783,45,,,,RAS
03 mars 2015 ,Beaufortain,Tarentaise ,S,45.5590,06.5241,40,,,,"aucune activité observée ce jour, mais d'anciennes coulées sont visibles, notamment des plaques en versant NO vers la Croix de la Bagnaz."
03 mars 2015 ,Bornes - Aravis,Borne-Fier ,NE,45.8467,06.3151,35,,,,Néant ce jour
03 mars 2015 ,Ubaye - Parpaillon - Alpes Cozie S,Ubaye ,W,44.5930,06.8424,35,44.591244,6.8647251141176495,2312.641764705882,"de nombreuse fines plaques parties en toutes orientations, un ""wouf"" vers 2600m et stop un peu avant le sommet qui nous a semblé bien plaqué."
24 fevrier 2015 ,Ubaye - Parpaillon - Alpes Cozie S,Val Maira ,NW,44.47691,6.96568,25,44.45750257361609,6.974257612485278,1927.6254023097752,rien n'a été observé
23 fevrier 2015 ,Ubaye - Parpaillon - Alpes Cozie S,,SW,44.42186,6.898469,35,44.432893668867926,6.934135721698113,2277.8678715518877,rien n'a été observé.
03 mars 2015 ,Vercors,Vercors ,W,45.1071,05.6038,30,45.09813330927834,5.606122886597939,1485.884536082475,rien
03 mars 2015 ,Bornes - Aravis,Vallée de l'Arve ,SE,45.9035,06.5858,38,45.898628066898,6.568043136704914,1685.5497297297297,"Néant, la pluie et le froid nocturne ont bien œuvré pour stabiliser le manteau, 4 ou 5 cm de neige roulée sur du béton avec par endroit des parties glacées, la partie haute est verglacée sur l'arête, le canon à neige alimente bien vers l'Avenaz, prudence pour ceux qui en viennent....... "
03 mars 2015 ,Chartreuse,Chartreuse ,T,45.39988,5.79938,35,,,,ras
28 fevrier 2015 ,Mercantour - Alpes Maritimes Italiennes,,W,44.24038,7.660292,40,,,,RAS
28 fevrier 2015 ,Haut Giffre - Aiguilles Rouges,Faucigny ,W,46.1125,06.7503,30,,,,rien vu
24 fevrier 2015 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",N,44.91667,6.67556,35,,,,RAS
28 fevrier 2015 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",S,44.9400,06.5887,,,,,"RAS, ancienne coulée sous les quelques pentes plus raide."
01 mars 2015 ,Haut Giffre - Aiguilles Rouges,Faucigny ,S,46.043327,6.76450,,,,,RAS
28 fevrier 2015 ,Haut Giffre - Aiguilles Rouges,Faucigny ,W,46.1125,06.7503,30,,,,RAS
27 fevrier 2015 ,Bornes - Aravis,Borne-Fier ,W,46.0141,06.3012,25,,,,RAS
28 fevrier 2015 ,Queyras - Alpes Cozie N,Ubaye ,S,44.58583,6.82528,42,44.595486946788654,6.805279825897945,2686.498447204968,rien de visible ce jour
26 fevrier 2015 ,Préalpes de provence,,N,44.18466,5.27429,30,,,,Rien de notable.
28 fevrier 2015 ,Ecrins,"Haute Durance, Briançonnais ",E,45.0108,6.4660,35,45.00752212220691,6.463968666448274,1678.7152562068964,RAS
01 mars 2015 ,Ecrins,"Haute Durance, Briançonnais ",N,44.9874,6.4816,30,,,,"RAS, pas vu de restes de coulées, à peine quelques boules sous certains rochers."
01 mars 2015 ,Mercantour - Alpes Maritimes Italiennes,,T,44.24439,7.786560,40,,,,rien noter ce jour
02 mars 2015 ,Belledonne,Grésivaudan ,N,45.14037,5.88762,30,45.13242081818182,5.90074718181818,1867.030303030303,RAS sur les pistes... Neige très lourde en dehors. 
24 fevrier 2015 ,Préalpes de Digne,,N,44.30346,6.11372,,,,,RAS
25 fevrier 2015 ,Alpes Grées S,Maurienne ,T,45.3738,07.0528,35,,,,RAS
01 mars 2015 ,Préalpes de Digne,Haut-Verdon ,E,44.29611,6.56972,25,,,," rien de récent, on traverse une vieile coulée tombé du versant S de l'aiguille"
