date,massif,secteur,orientation,lat_depart,long_depart,pente_max,avg_lat,avg_long,avg_alt,activity
05 avril 2009 ,Haut Giffre - Aiguilles Rouges,Vallée de l'Arve ,S,46.0039,06.9235,45,,,,RAS
05 avril 2009 ,Ubaye - Parpaillon - Alpes Cozie S,Embrunais ,T,44.48473,6.55066,40,44.466371805128205,6.555050535897435,-9999.0,beaucoup de purges des jours précédents dans les toutes orientations.
05 avril 2009 ,Devoluy,Devoluy ,NE,44.6672,05.8579,30,,,,"RAS, des petites purges ont déjà été faites dès le début de semaine sur les pentes raides"
05 avril 2009 ,Beaufortain,Beaufortain ,N,45.66282,6.551198,,,,,aucune
05 avril 2009 ,Vanoise,Tarentaise ,S,45.3811,06.7352,,,,,RAS neige paraisant stable sur tout l'itinéraire. Quelques vieilles coulées observées.
05 avril 2009 ,Belledonne,Maurienne ,NE,45.28305,6.21008,35,,,,Rien vu d'inquiétant. Quelques escargots...
04 avril 2009 ,Belledonne,Maurienne ,T,45.31620,6.25053,45,,,,"Des purges un peu partout, plus ou moins anciennes. Rien d'inquiétant ce jour"
05 avril 2009 ,Ecrins,Champsaur ,S,44.7471,06.1226,80,,,,quelques vielles coulées         RAS d'aujoudhui                                                                                                                                                    
05 avril 2009 ,Devoluy,Devoluy ,NW,44.73856,5.90309,45,,,,RAS
05 avril 2009 ,Belledonne,Maurienne ,E,45.29037,6.21708,30,,,,RAS
05 avril 2009 ,Belledonne,Grésivaudan ,W,45.43083,6.18167,40,,,,ras
05 avril 2009 ,Ecrins,Oisans ,N,45.01769,6.04073,35,,,,RAS
18 mars 2009 ,Corse,,S,42.34840,9.009713,40,,,,RAS
05 avril 2009 ,Ecrins,Oisans ,S,44.93258,6.29254,40,,,,ras
05 avril 2009 ,Taillefer - Matheysine,Matheysine et périphériques ,T,45.0323,05.8576,45,,,,"rien de particulier, si respect des horaires"
05 avril 2009 ,Taillefer - Matheysine,Matheysine et périphériques ,W,44.9615,05.8229,35,,,,ras
05 avril 2009 ,Bornes - Aravis,Borne-Fier ,W,46.0018,06.5408,35,,,,Quelques belles purges face Est d'Almet mais sinon RAS sur ce versant le matin.
05 avril 2009 ,Taillefer - Matheysine,Matheysine et périphériques ,NW,45.0323,05.8576,25,45.038509010300025,5.875859208650001,1933.9945903139983,"pas d'activitée avalencheuse observée, mais il fait chaud à 2400 m à 11h00."
05 avril 2009 ,Belledonne,Oisans ,E,45.20321,6.04034,50,45.189202580487816,6.014418140069683,1815.0734494773512,"RAS Des coulées anciennes tant au Nord qu'au Sud. Excellent Regel ce jour. La sortie au Col était en neige dure, mais corniche cassée. Merci!"
04 avril 2009 ,Belledonne,Oisans ,E,45.20321,6.04034,50,45.189202580487816,6.014418140069683,1815.0734494773512,néant
04 avril 2009 ,Bornes - Aravis,Borne-Fier ,NW,45.9231,06.4836,35,,,,RAS ( Il y a de nombreuses coulées de fond datant des jours d'avants)                                                     
04 avril 2009 ,Vanoise,Maurienne ,T,45.2332,06.7421,45,,,,RAS
04 avril 2009 ,Mont Blanc,Vallée de l'Arve ,W,45.9784,6.9266,45,,,,aucune coulées au dessus de la rimaye  
04 avril 2009 ,Mont Blanc,Vallée de l'Arve ,W,45.8484,06.7358,50,,,,RAS
04 avril 2009 ,Ecrins,Oisans ,T,44.93258,6.29254,47,,,,RAS. Les plaques récentes ont durci et se sont stabilisées.
04 avril 2009 ,Vanoise,Tarentaise ,NE,45.5446,06.8994,,,,,ras
04 avril 2009 ,Ecrins,Champsaur ,S,44.6891,06.1663,30,,,,RAS
04 avril 2009 ,Mont Blanc,Vallée de l'Arve ,NE,45.9784,6.9266,50,,,,RAS
04 avril 2009 ,Chartreuse,Chartreuse ,W,45.2890,5.7664,30,45.28643799865561,5.778759944152887,1639.8253968253969,RAS
04 avril 2009 ,Belledonne,Grésivaudan ,S,45.24319,5.979609,40,,,,RAS
04 avril 2009 ,Lauzière - Cheval Noir,,W,,,35,,,,Quelques coulés de fonte anciennes. rienobservé aujourd'hui jusqu'a 14h00
04 avril 2009 ,Alpes Grées N,Tarentaise ,W,45.61515,6.86285,40,,,,Rien vu. Mais toutes les pentes un peu raides ont déchargées et sont parcourues par de grosses boules.
04 avril 2009 ,Belledonne,Grésivaudan ,W,45.1870,5.8994,45,,,,RAS
04 avril 2009 ,Belledonne,Grésivaudan ,N,45.33579,6.11992,50,,,,RAS
04 avril 2009 ,Valais W - Alpes Pennines W,Valais Central ,W,45.89956,7.204713,40,,,,Petite plaque de surface déclenchée dans un contrepente Nord du couloir mais rien d'inquiétant.
04 avril 2009 ,Devoluy,Devoluy ,SE,44.6719,05.8567,35,,,,ras
04 avril 2009 ,Belledonne,Grésivaudan ,S,45.24319,5.979609,40,,,,ras
04 avril 2009 ,Belledonne,Grésivaudan ,SW,45.14037,5.88762,35,45.13198100000002,5.903794294117646,1917.5529411764705,Rien observée - de vieilles coulées
15 juin 2008 ,Grandes Rousses - Arves,"Haute Durance, Briançonnais ",SE,45.0423,06.4177,,45.054106868055534,6.403056887499999,2413.547153048612,ras                                                                                                                                
03 avril 2009 ,Taillefer - Matheysine,Matheysine et périphériques ,W,44.9728,05.8252,,44.97776121090911,5.843565025454547,1919.2861999999986,"Coulée de surface lors du ski dansle couloir directe temps la neige était légère... Sinon rien de ces derniers jours, à mon avis, bien sur."
03 avril 2009 ,Belledonne,Maurienne ,N,45.28305,6.21008,45,,,,"des purges à tous les étages et en toutes orientations. La neige de la nuit, en faible quantité (10 à 15 cms) n'adhère pas à la sous-couche."
03 avril 2009 ,Bornes - Aravis,Borne-Fier ,NW,45.9231,06.4836,30,,,,"ras, des plaques de fond en montant sur la gauche et sur la droite également.Au sommet de petites purges anciennes."
02 avril 2009 ,Chartreuse,Chartreuse ,W,45.3674,05.8409,,,,,rien
03 avril 2009 ,Vercors,Trièves Dévoluy ,SW,44.9217,5.57054,32,,,,Aucune ici. Avalanches de fonte diverses visibles sur les pentes est du Vercors.
02 avril 2009 ,Haut Giffre - Aiguilles Rouges,Faucigny ,N,46.04833,6.78028,45,,,,Rien à signaler sur notre itinéraire mais les purges vont bon train dans les faces ensoleillées. Des reptations dans de nombreuses pentes pas forcément très raides du secteur.
02 avril 2009 ,Bornes - Aravis,Borne-Fier ,NW,45.9231,06.4836,30,45.92608701103307,6.512103483450346,1927.0700100300892,"aucune coulée ne s'est produite pendant la session mais ca doit beaucoup couler aux heures chaudes de la journée car il y a des ""boulettes"" de partout."
02 avril 2009 ,Belledonne,Grésivaudan ,W,45.43083,6.18167,40,,,,neant
02 avril 2009 ,Haut Giffre - Aiguilles Rouges,Vallée de l'Arve ,T,45.9693,06.8750,40,,,,"néant, mais toute la combe des Evettes côté SE est ravagée par des coulées!!"
02 avril 2009 ,Bornes - Aravis,Faucigny ,NW,46.0237,06.4790,45,,,,"aucune jusqu'à 10h, ensuite, de gros départs d'avalanches sous la tour, et sous l'itinéraire en dessous de la traverssé expo ..."
02 avril 2009 ,Chablais - Faucigny,Chablais ,NW,46.2093,06.5761,45,,,,RAS . Les couloirs sont déjà bien purgés
29 mars 2009 ,Mont-Perdu - Gavarnie - Bigorre,,E,42.85278,-0.13417,30,,,,"suite à 25 cm tombés la veille, des coulées sont à venir. Aucune de constatée lors de la rando hormis des boules."
28 mars 2009 ,Cerces - Thabor - Mont Cenis,Maurienne ,N,45.16170,6.494550,45,,,,RAS
29 mars 2009 ,Lauzière - Cheval Noir,Maurienne ,T,45.2513,06.4721,40,,,,RAS
31 mars 2009 ,Massif Central,,T,44.89940,4.185115,50,,,,RAS
21 mars 2009 ,Anatolie (Turquie/Géorgie),,S,37.90944,35.1364,30,37.896837866426026,35.174767140794216,2525.0938628158847,aucune activité avalancheuse observée
01 avril 2009 ,Chartreuse,Chartreuse ,W,45.2890,5.7664,30,45.28643799865561,5.778759944152887,1639.8253968253969,"ras, la neige est dure et croutée de façon irréguliere. Mais toute la balade est skiable."
01 avril 2009 ,Belledonne,Grésivaudan ,SW,45.24319,5.979609,35,45.22792791712404,6.006996733260163,1542.6783754116345,RAS
01 avril 2009 ,Belledonne,Grésivaudan ,N,45.2620,6.0481,45,,,,"RAS pour nous, mais de bonnes traces de coulées sous le Vouteret, sous le sommet de la dent du Pra et dans le deuxième couloir pour rejoindre le vallon du Pra au plus bas"
01 avril 2009 ,Chablais - Faucigny,Chablais ,NW,46.2093,06.5761,50,,,,"RAS, ce versant N semble bien stable"
01 avril 2009 ,Bornes - Aravis,Borne-Fier ,W,45.9231,06.4836,50,,,,"pas d'activité avalancheuse rencontrée : le BNA annonçait un redoux important dès le milieu de la matinée, mais pour les expositions choisies pas de souci jusqu'à midi"
31 mars 2009 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,SW,44.09326,7.23857,35,,,,"RAS, coulées de neige lourde un peu partout des jours précédents"
20 mars 2009 ,Anatolie (Turquie/Géorgie),,N,38.17181,34.18053,30,38.147708326666674,34.17299414666669,2324.652000000001,"aucune, bonne conditon malgré la neige récente (ca transforme vite)"
31 mars 2009 ,Vanoise,Tarentaise ,NE,45.4590,06.7442,45,,,,"j'ai fait partir une mini plaque 15 mètres sous le sommet, le long de l'arête. Posée sur une bonne couche de gros sucre. Sinon RAS, entre 15 et 20 cm de poudre déjà un peu tassée sur un fond pas si dur !"
21 mars 2009 ,Cerdagne - Capcir - Conflent,,T,42.55984,01.81025,30,,,,"RAS le jour même, coulées petites et 1 grosse sous le puig de font viva versant Est"
11 janvier 2009 ,Luchon - Posets - Maladeta,,SE,42.8594,0.4941,30,,,,RAS
29 mars 2009 ,Vanoise,Tarentaise ,N,45.29646,6.56391,,,,,RAS                                                                                                 
31 mars 2009 ,Belledonne,Oisans ,S,45.20321,6.04034,40,45.22362837389999,6.044982037100008,1960.508,"rien de nouveau depuis hier je pense, il y a eu de l'activité pendant la dernière chute puis des gros escargot hier je pense..."
31 mars 2009 ,Haut Giffre - Aiguilles Rouges,Faucigny ,W,46.1125,06.7503,30,,,,néant
31 mars 2009 ,Belledonne,Grésivaudan ,N,45.24319,5.979609,45,,,,"RAS mais ça chauffe fort et ça purge dès 9h en versant Est. dans le vallon de Crop, un peu toutes les orientations ont purgé sous les rochers. des boules en rive G dans le couloir NNE du Barlet. le haut du NE est en boules aussi. une coulée en rive droite du NW du Barlet."
30 mars 2009 ,Vercors,Vercors ,W,45.1640,05.6264,,45.155978081643816,5.635170265273846,1586.3793103448277,RAS
27 mars 2009 ,Chartreuse,Chartreuse ,W,45.2890,5.7664,30,45.28643799865561,5.778759944152887,1639.8253968253969,RAS
08 mars 2009 ,Belledonne,Oisans ,E,45.20321,6.04034,35,,,,"Pris avec Emily vers 1900m dans une avalanche partie du Pas du Pin à 2200m. 450m de long sur 150 de large. Nous avons eu de la chance de nous en tirer sans rien. Se méfier de cette combe, toute la face est du Pas du Pin purge toute seule avec le soleil. Paapus n'a rien pas été pris, par chance."
30 mars 2009 ,Bornes - Aravis,Borne-Fier ,W,46.0141,06.3012,25,,,,Néant
30 mars 2009 ,Belledonne,Grésivaudan ,W,45.24319,5.979609,35,,,,ras
26 mars 2009 ,Corse,,W,41.82359,9.14209,25,,,,Néant.
27 mars 2009 ,Préalpes de Digne,,W,44.31917,6.4225,35,,,,RAS
15 mars 2009 ,Bauges,Bauges ,W,45.73372,6.16853,40,,,,Ras
29 mars 2009 ,Massif Central,,T,44.88395,4.20635,40,,,,RAS
27 mars 2009 ,Massif Central,,N,44.95,4.20306,50,,,,RAS
23 mars 2009 ,Taillefer - Matheysine,Matheysine et périphériques ,N,44.9346,05.7379,30,,,,aucune
29 janvier 2009 ,Ecrins,Champsaur ,W,44.57836,6.214699,40,,,,Aucune
04 janvier 2009 ,Lauzière - Cheval Noir,Maurienne ,T,45.5387,06.3727,50,,,,rien de récent
28 mars 2009 ,Mercantour - Alpes Maritimes Italiennes,Roya ,W,44.09809,7.505764,,,,,ras
27 mars 2009 ,Queyras - Alpes Cozie N,Queyras ,SE,44.82183,6.94309,30,,,,RAS sur la journée. Il y avait cependant de vieilles coulées en face Sud Ouest dans le vallon du Nid de l'Aigle
29 mars 2009 ,Jura,,NW,46.83002,6.494348,35,46.843718774999985,6.522800990000003,1331.655,"Rien à signaler, regel correct le matin, pas de corniches sur la crête, neige dure par endroit pour acceder à la crête ou poudre sur neige dure"
29 mars 2009 ,Chartreuse,Chartreuse ,N,45.39988,5.79938,30,45.3929941023668,5.805901933064581,1468.344827586207,Rien vu
29 mars 2009 ,Belledonne,Grésivaudan ,N,45.1870,5.8994,50,45.1759629507389,5.920524445812807,1723.5086206896551,rien mais je doute que le manteau tienne avec toute cette neige lourde accumulée!!
29 mars 2009 ,Chartreuse,Chartreuse ,T,45.35508,5.78776,35,45.374782526990565,5.803828661901113,1395.8695652173913,"Je n'ai rien vu a cause du jour blanc mais, même avec le MP3 sur les oreilles, j'ai entendu les grosses purges ""sonores"" de la face ouest du Gd Som."
27 mars 2009 ,Alpes Grées S,Maurienne ,SW,45.3150,6.9951,30,,,,ras petites purges en sud dans les rochers
29 mars 2009 ,Chartreuse,Chartreuse ,N,45.3154,05.8090,20,,,,"RAS, mais vu la pente, ya pas de risque..."
26 mars 2009 ,Queyras - Alpes Cozie N,Queyras ,S,44.79107,6.927170,36,,,,RAS. Il reste quelques coulées sous le grand Glaiza mais ce jour aucune activitée constatée ( et rique faible)
23 mars 2009 ,Alpes Grées S,Maurienne ,S,45.2895,06.9148,45,,,,ras
29 mars 2009 ,Jura,,W,46.16758,5.84645,25,,,,"aucune activite particuliere. Quelques congeres en cours de formation dans les ruptures de pentes, bords de pistes et sommet"
29 mars 2009 ,Mercantour - Alpes Maritimes Italiennes,Roya ,T,44.07005,7.521772,45,,,,"aucune,neige très stable en toute orientation"
24 mars 2009 ,Queyras - Alpes Cozie N,Queyras ,S,44.79438,6.72378,,,,,aucune                                   
22 mars 2009 ,Queyras - Alpes Cozie N,Queyras ,SW,44.69969,6.86596,30,,,,aucune                                                                                                                                                
29 mars 2009 ,Devoluy,Devoluy ,E,44.6672,05.8579,,,,,Aucune (en + visio nulle !!!!). Pas d'accumulation sur les pentes empruntées. Reste à se méfier des pentes plus fortes sous le vent (comme d'hab !).
25 mars 2009 ,Alpes Grées S,Maurienne ,W,45.3290,07.0110,30,,,,RAS mais le vent de Nord violent de la veille nous ont fait préféré ce col relativement sur...
27 mars 2009 ,Devoluy,Devoluy ,T,44.7681,05.8891,45,,,,Un risque potentiel de plaque en face S rive gauche de la tête des Cavales. Sinon RAS partout ailleurs.
27 mars 2009 ,Vercors,Vercors ,W,45.0821,05.5829,40,,,,RAS
23 mars 2009 ,Alpes Grées S,Maurienne ,NW,45.3290,07.0110,40,,,,RAS sur tous le parcours. Quelques vieilles coulées sur la face sud de Croix Rousse. Beaucoup de face décapée par le vent ( un peu sur toutes les orientations !).
22 mars 2009 ,Vanoise,Maurienne ,SE,45.3741,07.0526,35,,,,ras
25 mars 2009 ,Taillefer - Matheysine,Matheysine et périphériques ,NE,45.0233,05.8631,25,,,,rien a dire montais par les pistes ca a bien fondu en dehors des piste voila il fallait écrire....
23 mars 2009 ,Luchon - Posets - Maladeta,,T,42.68386,0.612187,35,,,,RAS
21 mars 2009 ,Luchon - Posets - Maladeta,,T,42.67757,0.650191,40,,,,RAS
28 mars 2009 ,Ecrins,Oisans ,NE,45.01769,6.04073,35,,,,néant
22 mars 2009 ,Luchon - Posets - Maladeta,,N,42.67757,0.650191,30,,,,RAS
28 mars 2009 ,Ecrins,Oisans ,N,44.93258,6.29254,45,,,,pas d'activité observée ce jour
28 mars 2009 ,Belledonne,Grésivaudan ,NW,45.4279,6.1658,45,,,,ras
28 mars 2009 ,Andorre - Ariège,,T,42.58333,1.66417,30,,,,RAS tout est ok . De grosses corniches bordent les lacs de siscaro et des canals rogers 
28 mars 2009 ,Belledonne,Grésivaudan ,W,45.32596,6.047029,,,,,RAS
22 mars 2009 ,Vercors,Vercors ,W,45.0239,05.5174,30,,,,RAS
21 mars 2009 ,Vercors,Vercors ,W,45.0239,05.5174,30,,,,RAS
14 mars 2009 ,Cerdagne - Capcir - Conflent,,T,42.5438,1.73593,35,,,,RAS tout bien stable
28 mars 2009 ,Ecrins,Oisans ,S,44.93258,6.29254,40,,,,RAS
13 mars 2009 ,Andorre - Ariège,,T,42.63309,1.511716,35,,,,RAS
28 mars 2009 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,W,44.07392,7.400557,50,,,,aucune
11 mars 2009 ,Andorre - Ariège,,W,42.53360,1.60781,30,,,,RAS
28 mars 2009 ,Jura,,W,46.16758,5.84645,25,,,,"RAS, montee et descente par les pistes, fonds dur et neige trempee en surface. Gros effet scratch..."
09 mars 2009 ,Andorre - Ariège,,T,42.53207,1.700395,30,,,,RAS
28 mars 2009 ,Chartreuse,Chartreuse ,T,45.39988,5.79938,35,,,,RAS
28 mars 2009 ,Belledonne,Maurienne ,N,45.28305,6.21008,45,,,,RAS
28 mars 2009 ,Chablais - Faucigny,Chablais ,NE,46.2093,06.5761,50,,,,"Pas d'activité, mais à la descente je me suis fait suivre par des boules presque aussi grosses que moi"
27 mars 2009 ,Chartreuse,Chartreuse ,W,45.3674,05.8409,,,,,rien
27 mars 2009 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,SW,44.11325,7.289471,30,44.128517363483034,7.306154593820212,1842.9,"ras. bon, on n'a pas attendu non plus 15h pour voir si des coulées de fonte se faisaient. Mais toutes les purges naturelles sont apparemment parties, les arbres cassés au bas du couloir O de la Juisse peuvent en témoigner"
22 mars 2009 ,Alpes Grées S,Maurienne ,SW,45.3290,07.0110,40,,,,RAS. Le manteau parait stable. 
21 mars 2009 ,Vanoise,Maurienne ,SE,45.2997,06.9359,45,,,,RAS. De vieilles coulées y compris dans le raidillon final. Les 100 derniers mêtres étaient en neige pourrie regelée...
27 mars 2009 ,Queyras - Alpes Cozie N,Ubaye ,NW,44.5930,06.8424,50,44.612292166980865,6.869313967487568,2447.133078393881,RAS
28 mars 2009 ,Chartreuse,Chartreuse ,W,45.2890,5.7664,30,45.28643799865561,5.778759944152887,1639.8253968253969,RAS
27 mars 2009 ,Chartreuse,Chartreuse ,T,45.39988,5.79938,35,,,,néant
27 mars 2009 ,Queyras - Alpes Cozie N,Queyras ,S,44.82183,6.94309,50,,,,RAS
27 mars 2009 ,Ecrins,"Haute Durance, Briançonnais ",E,45.0108,6.4660,35,45.00752212220691,6.463968666448274,1678.7152562068964,RAS. tout est bien stabilisé. il est tombé au max 10cm de poudre maintenant alourdie meme en versant N
27 mars 2009 ,Devoluy,Buech ,T,44.6758,05.7570,40,,,,Rien à signaler dans le secteur. Risque niveau 2 ce jour. Attention toutefois à ne pas partir trop tard pour la descente face SE qui transforme très vite.
27 mars 2009 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,N,44.28341,6.866776,,,,,RAS sauf de belles reptations sur les versants Sud. j'irais pas faire un tour dessus... brrrrr
27 mars 2009 ,Belledonne,Grésivaudan ,S,45.24319,5.979609,35,45.23046504979177,6.005051057913233,1561.3260869565217,RAS. Quelques anciennes petites purges des rochers en faces chauffées.
27 mars 2009 ,Queyras - Alpes Cozie N,Queyras ,SW,44.76583,6.98389,30,,,,RAS
26 mars 2009 ,Mercantour - Alpes Maritimes Italiennes,Haut-Verdon ,T,44.23806,6.62944,35,,,,RAS
26 mars 2009 ,Bauges,Bauges ,NW,45.7137,06.2753,35,,,,Aucune.
26 mars 2009 ,Chartreuse,Grésivaudan ,SE,45.29762,5.84279,30,,,,RAS ( quelques petites coulées sont déja parties sous le Bec Charvet)                
26 mars 2009 ,Ecrins,Champsaur ,W,44.7471,06.1226,30,,,,aucune 
25 mars 2009 ,Devoluy,Devoluy ,T,44.6913,05.8628,40,,,,"RAS. Aujourd'hui, l'ennemi c'était plutôt le vent."
25 mars 2009 ,Bauges,Bauges ,NW,45.7137,06.2753,40,,,,RAS
25 mars 2009 ,Chartreuse,Chartreuse ,N,45.39988,5.79938,30,45.3929941023668,5.805901933064581,1468.344827586207,ras
25 mars 2009 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,T,44.07392,7.400557,35,,,,Rien de récent
25 mars 2009 ,Belledonne,Grésivaudan ,N,45.2620,6.0481,35,45.249869843599974,6.051491963400001,2040.8326352573959,"RAS même pas de petites purges, par contre beaucoup de transport avec des zones d'accumulation assez fortes mais pas menaçantes. Couteaux conseillés pour la pente finale sous le sommet mais encore côté nord."
25 mars 2009 ,Bornes - Aravis,Borne-Fier ,W,45.8028,06.3850,45,,,,ras mais une surchage supplémentaire devrait sans doute provoquer des coulées dans le haut de la face car la sous-couche est très dure
25 mars 2009 ,Queyras - Alpes Cozie N,Queyras ,S,44.76583,6.98389,45,,,,RAS
25 mars 2009 ,Belledonne,Grésivaudan ,E,45.14037,5.88762,45,,,,Beaucoup d'accumulation de neige transportées par le vent. Formation de plaques sous le sommet du Grand Sorbier. Gros cumul de neige dans le couloir est mais rien ne bouge. Prévoir de remontée pas trop tard coté est.
25 mars 2009 ,Chartreuse,Chartreuse ,W,45.2890,5.7664,30,45.28643799865561,5.778759944152887,1639.8253968253969,RAS
22 mars 2009 ,Ubaye - Parpaillon - Alpes Cozie S,Ubaye ,SW,44.5930,06.8424,35,,,,"aucune, neige dure à la montée à cause du froid et transformée sur 5 à 10 cm à la descente."
08 mars 2009 ,Andorre - Ariège,,W,42.87529,1.66043,,,,,RAS
26 fevrier 2009 ,Andorre - Ariège,,SW,+42.7269,+1.96583,,,,,RAS
08 fevrier 2009 ,Andorre - Ariège,,SW,+42.7269,+1.96583,,,,,RAS
22 mars 2009 ,Valais W - Alpes Pennines W,Valais Central ,T,46.02152,7.481517,35,,,,RAS
24 mars 2009 ,Ecrins,Champsaur ,SE,44.6227,06.2279,37,,,,RAS
22 mars 2009 ,Préalpes de Digne,,T,44.35917,6.38028,35,,,,"RAS, anciennes purges dans combeW, Corniches impressionnantes sur la crete des grisonnières"
24 mars 2009 ,Chartreuse,Grésivaudan ,NE,45.3559,05.9188,40,45.356991203739796,5.902692849204759,1544.828125,RAS- Accus sous la brêche... Du vent en haut donc attention aux prochains passages.                                                                                                                                        
23 mars 2009 ,Queyras - Alpes Cozie N,Queyras ,T,44.62375,6.80815,45,,,,ras
18 mars 2009 ,Belledonne,Grésivaudan ,T,45.12585,5.87897,40,45.24936194791669,6.083166552083338,2151.858596151041,"RAS, des restes d'anciennes coulées de lourde, notamment dans la Combe Madame et le Tépey. Tout était assez stable..."
22 mars 2009 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,S,44.11996,7.27398,40,,,,"aucune ce jour. Quelques accumulations de la neige récente, mais pas de plaques de grande ampleur."
23 mars 2009 ,Belledonne,Grésivaudan ,N,45.2620,6.0481,35,45.249869843599974,6.051491963400001,2040.8326352573959,aucune
23 mars 2009 ,Ecrins,"Haute Durance, Briançonnais ",N,44.9874,6.4816,45,,,,RAS- Tout semble avoir purgé dans le coin. PAs aller jusqu'au Davin!
23 mars 2009 ,Devoluy,Buech ,S,44.6758,05.7570,45,,,,Néant;les pentes ont dans l'ensemble été nettoyées;reste la menace des avalanches de fond...
21 mars 2009 ,Beaufortain,Tarentaise ,S,45.5924,06.6708,35,,,,RAS. Très stable ce jour grâce au froid.
22 mars 2009 ,Belledonne,Grésivaudan ,T,45.28252,6.074538,35,,,,RAS                            
21 mars 2009 ,Mont-Perdu - Gavarnie - Bigorre,,NE,42.77379,-0.00734,30,,,,"les versants S ont coulé jusqu'à l'herbe. RAS ailleurs, manteau stable."
15 mars 2009 ,Bornes - Aravis,Borne-Fier ,NW,45.8518,06.4118,55,,,,RAS
23 mars 2009 ,Ecrins,Matheysine et périphériques ,SW,44.86866,6.09229,40,,,,RAS
20 mars 2009 ,Mont-Perdu - Gavarnie - Bigorre,,T,42.73084,-0.00886,40,,,,"RAS. Conditions printanières, manteau très stable."
23 mars 2009 ,Belledonne,Grésivaudan ,W,45.12585,5.87897,35,,,,RAS
19 mars 2009 ,Grandes Rousses - Arves,Oisans ,S,45.0825,06.1616,40,,,,"coulée la veille rive droite et gauche du grand sauvage, sinon rien de récent sur le secteur visité"
21 mars 2009 ,Ecrins,"Haute Durance, Briançonnais ",SE,44.7588,6.5291,30,,,,RAS
23 mars 2009 ,Belledonne,Maurienne ,E,45.3863,6.2342,35,,,,RAS
22 mars 2009 ,Ecrins,Embrunais ,NE,44.6153,06.3335,40,,,,RAS
15 mars 2009 ,Préalpes de Digne,,N,43.91422,6.28864,,,,,RAS
22 mars 2009 ,Belledonne,Maurienne ,T,45.31620,6.25053,45,,,,RAS
22 mars 2009 ,Préalpes de Digne,,W,44.31917,6.4225,35,,,,Rien de récent qq anciennes purges 
22 mars 2009 ,Mercantour - Alpes Maritimes Italiennes,Haut-Var ,T,44.24483,6.757117,40,,,,Sur une face orientee Sud-Ouest des coulees de neige humide qui partent de dessous les rochers. en dessous de 2000m en expo Sud la neige s'humidifie sur toute sa profondeur donc attention aux corniches.
19 mars 2009 ,Belledonne,Grésivaudan ,NW,45.23947,5.95131,30,,,,aucune
22 mars 2009 ,Belledonne,Maurienne ,N,45.31620,6.25053,35,,,,aucune
22 mars 2009 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",SE,45.0181,06.4663,35,,,,ras
22 mars 2009 ,Lauzière - Cheval Noir,Maurienne ,T,45.4230,6.3596,35,,,,nada.
22 mars 2009 ,Ubaye - Parpaillon - Alpes Cozie S,Val Maira ,T,44.44173,7.1044,35,,,,"néant sauf un bon décrochage sur le versant SE de la Punta la Piovosa, jusqu'au sol, comme souvent cette année."
17 mars 2009 ,Grandes Rousses - Arves,"Haute Durance, Briançonnais ",SE,45.0423,06.4177,,45.054106868055534,6.403056887499999,2413.547153048612,RAS
22 mars 2009 ,Ecrins,Champsaur ,W,44.5769,06.2783,30,,,,"Rien à signaler. Peu de pente, mais ca chauffe quand même assez fort. Quelques petites purges natirelles."
21 mars 2009 ,Devoluy,Devoluy ,SE,44.6719,05.8567,35,,,,"Rien, tout semble très stable. Montée par la combe de droite (pisse), descente par celle de gauche. "
22 mars 2009 ,Taillefer - Matheysine,Matheysine et périphériques ,T,45.0323,05.8576,45,,,,RAS
22 mars 2009 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,S,44.28341,6.866776,45,,,,"quelques reptations visibles par endroits, sinon, aucune coulée à signaler"
22 mars 2009 ,Mont Blanc,Vallée de l'Arve ,N,45.8791,6.8870,30,,,,"rien à signaler, pas de chute de neige récente, neige dure le matin, qui transforme l'après-midi"
22 mars 2009 ,Cerdagne - Capcir - Conflent,,T,42.54924,01.84042,35,,,,"RAS pendant la sortie, des coulées en versant bien ensoleillé dans les jours précédents"
21 mars 2009 ,Massif Central,,T,44.90528,4.157543,45,,,,RAS
22 mars 2009 ,Vanoise,Tarentaise ,NE,45.4590,06.7442,35,,,,RAS
22 mars 2009 ,Vanoise,Maurienne ,T,45.2332,06.7421,40,,,,"Très stable, conditions printanières en toutes orientations (à part peut-être entre 3600 et 3450m)"
22 mars 2009 ,Beaufortain,Tarentaise ,W,45.5590,06.5241,35,45.560727082974424,6.54609181403697,1837.3541960697723,RAS
22 mars 2009 ,Vanoise,Maurienne ,SE,45.23056,6.67333,45,,,,RAS
21 mars 2009 ,Lauzière - Cheval Noir,Tarentaise ,E,45.47123,6.41270,43,,,,RAS
22 mars 2009 ,Chartreuse,Grésivaudan ,SE,45.29762,5.84279,30,,,,RAS
15 mars 2009 ,Ubaye - Parpaillon - Alpes Cozie S,Ubaye ,W,44.55366,6.804308,,,,,ras
20 mars 2009 ,Beaufortain,Vallée de l'Arve ,SE,45.8139,06.7199,35,,,,RAS
21 mars 2009 ,Vanoise,Maurienne ,T,45.21587,6.695008,30,,,,RAS
