date,massif,secteur,orientation,lat_depart,long_depart,pente_max,avg_lat,avg_long,avg_alt,activity
03 mars 2017 ,Haut Giffre - Aiguilles Rouges,Faucigny ,W,46.1125,06.7503,30,,,, Ras
03 mars 2017 ,Queyras - Alpes Cozie N,Queyras ,N,44.65054,6.79287,40,,,,ras 
03 mars 2017 ,Bornes - Aravis,Borne-Fier ,NW,45.9231,06.4836,35,,,,fort transport par le vent mais rien vu ni entendu
03 mars 2017 ,Belledonne,Grésivaudan ,N,45.14037,5.88762,30,45.13242081818182,5.90074718181818,1867.030303030303,"ras car bon regel. Cela dit comme signalé sur la sortie de HPdlapoype hier, en face sud de l'Eulier, une couche (15-20 cm environ) plus lourde s'est posée sur une de poudre froide, mercredi sans doute. Résultat, de belles plaques qui peuvent sans doute encore partir : on voit sur la face que certaines ont déjà bien coulé hier."
02 mars 2017 ,Ubaye - Parpaillon - Alpes Cozie S,Val Maira ,NW,44.45137,6.99799,30,44.446846587570555,7.013378529190205,1836.2165131920915,RAS
01 mars 2017 ,Ubaye - Parpaillon - Alpes Cozie S,Val Maira ,N,44.45137,6.99799,35,,,,RAS mais vu la force du vent et la neige tombée dans la nuit...
02 mars 2017 ,Bauges,Bauges ,NE,45.64251,6.063981,,,,,Rien vu
01 mars 2017 ,Coastal Range (Canada),,S,59.65387,-135.126,30,,,,"Des plaques à vent dans les thalwegs: quelques bruits d'effondrement (""whoufs"") à toutes les altitudes au passage du traceur. Un départ de plaque assez important provoqué par mon passage dans les pentes intermédiaires: 100m de large, 40 à 50cm d'épaisseur. Rien à déplorer sinon la surprise."
02 mars 2017 ,Beaufortain,Val d'Arly ,N,45.79524,6.50554,,,,,rien vu
02 mars 2017 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",N,44.87161,6.63297,35,,,,RAS sur l'itinéraire.
02 mars 2017 ,Ecrins,Champsaur ,N,44.6628,06.3179,35,,,,rien vu.  
02 mars 2017 ,Queyras - Alpes Cozie N,Queyras ,N,44.71893,6.90379,,,,,ras sur l'ensemble du parcours
01 mars 2017 ,Ubaye - Parpaillon - Alpes Cozie S,Embrunais ,N,44.54781,6.62473,,44.530290389189176,6.631571575675676,-9999.0,Rien a bougé dans le secteur mais les quantités de neige fraiche incite à garder de la vigilance
02 mars 2017 ,Ubaye - Parpaillon - Alpes Cozie S,Ubaye ,NW,44.5156,6.75076,35,44.512177474747475,6.775384747474746,1928.3939393939395,"RAS; mais quelques wooofs  dans la traversée des vallons menant au col de Mirandol. Dans les versants nord, le tassement est lent."
01 mars 2017 ,Ecrins,"Haute Durance, Briançonnais ",NW,44.9874,6.4816,45,,,,"rien ce jour, vent fort en altitude."
02 mars 2017 ,Cerdagne - Capcir - Conflent,,T,42.55569,01.80636,30,42.54929274183972,1.7768677774480715,2226.917408506449,RAS
02 mars 2017 ,Queyras - Alpes Cozie N,Val Chisone et Val Sangone ,NW,44.8764,7.04033,30,,,,RAS
28 fevrier 2017 ,Grandes Rousses - Arves,Maurienne ,N,45.19979,6.272249,30,,,,"RAS, Visibilité réduite"
22 fevrier 2017 ,Beaufortain,Val d'Arly ,N,45.79524,6.50554,,,,,rien vu
27 fevrier 2017 ,Mercantour - Alpes Maritimes Italiennes,Roya ,W,44.09809,7.505764,,,,,RAS
01 mars 2017 ,Corse,,NE,,,35,,,,RAS........mais gros transport du au vent..
27 fevrier 2017 ,Mont-Perdu - Gavarnie - Bigorre,,T,42.90340,0.101408,35,,,,RAS
01 mars 2017 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,N,44.28341,6.866776,,,,,"RAS sur le parcours mais avec le vent tempétueux de SW qui a soufflé, il va y avoir pas mal de plaques en altitude."
26 fevrier 2017 ,Beaufortain,Tarentaise ,S,45.6297,06.4799,40,,,,RAS...
01 mars 2017 ,Belledonne,Grésivaudan ,W,45.32596,6.047029,,,,,ras
01 mars 2017 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",N,45.02013,6.63411,30,45.009373930750286,6.626005451475377,1909.4098513011152,Rien dans la forêt mais des plaques sont en formation au voisinage des crêtes sous l'effet du vent du Nord.
25 fevrier 2017 ,Andorre - Ariège,,T,42.55984,01.81025,30,,,,Aucune
12 fevrier 2017 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",T,45.01942,6.606645,35,,,,Rien à signaler à part les bruits de tassement en provenance de la zone du Grand Area
01 mars 2017 ,Chartreuse,Grésivaudan ,W,45.29762,5.84279,30,45.3052648852459,5.838147819672132,1448.3852459016396,RAS
01 mars 2017 ,Ecrins,Embrunais ,N,44.6153,06.3335,30,,,,"Un seul wouf, rien vu partir, mais c'est en empilement qui n'inspire pas confiance. D'où la montée prudente, en n'allant jamais chatouiller les pentes bien tentantes!"
27 fevrier 2017 ,Belledonne,Maurienne ,SW,45.37180,6.25654,50,,,,"RAS, quelques anciennes purges de lourde"
28 fevrier 2017 ,Alpes Japonaises,,SW,36.77973,138.0993,,,,,RAS
25 fevrier 2017 ,Ecrins,"Haute Durance, Briançonnais ",N,44.9874,6.4816,45,,,,"Rien a signaler, apparement stable à ce moment là"
28 fevrier 2017 ,Queyras - Alpes Cozie N,Val Chisone et Val Sangone ,NW,44.8764,7.04033,30,,,,RAS
27 fevrier 2017 ,Mont-Perdu - Gavarnie - Bigorre,,N,42.90340,0.101408,30,,,,ras
20 fevrier 2017 ,Zagros,,SE,,,35,,,,RAS
28 fevrier 2017 ,Queyras - Alpes Cozie N,Queyras ,N,44.71893,6.90379,,,,,RAS ce matin; mais le vent est violent en altitude et transporte le peu de neige meuble.
25 fevrier 2017 ,Ecrins,"Haute Durance, Briançonnais ",E,45.0108,6.4660,35,45.00752212220691,6.463968666448274,1678.7152562068964,RAS
26 fevrier 2017 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,N,44.11996,7.27398,35,,,,RAS
25 fevrier 2017 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,N,44.28341,6.866776,35,,,,RAS
26 fevrier 2017 ,Mont-Perdu - Gavarnie - Bigorre,,N,42.85278,-0.13417,45,,,,ras
25 fevrier 2017 ,Mont-Perdu - Gavarnie - Bigorre,,N,42.85278,-0.13417,55,,,,ras
26 fevrier 2017 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",T,44.93418,6.73208,30,,,,Néant
26 fevrier 2017 ,Mercantour - Alpes Maritimes Italiennes,Ubaye ,T,44.31188,6.739082,35,,,,RAS de nouveau      
26 fevrier 2017 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",SE,45.0181,06.4663,35,,,,ras
25 fevrier 2017 ,Ubaye - Parpaillon - Alpes Cozie S,Ubaye ,T,44.55366,6.804308,50,,,,RAS de nouveau
25 fevrier 2017 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",SE,45.0181,06.4663,30,,,,ras
21 fevrier 2017 ,Grandes Rousses - Arves,"Haute Durance, Briançonnais ",SE,45.0423,06.4177,,45.054106868055534,6.403056887499999,2413.547153048612,ras
20 fevrier 2017 ,Grandes Rousses - Arves,Oisans ,W,45.0583,06.3162,35,,,,ras
19 fevrier 2017 ,Grandes Rousses - Arves,"Haute Durance, Briançonnais ",SE,45.0423,06.4177,45,,,,ras
23 fevrier 2017 ,Bauges,Bauges ,NE,45.64251,6.063981,,,,,ras
27 fevrier 2017 ,Dolomites,,NE,46.66652,12.35415,25,,,,"RAS, il n'y a pas de neige ;-)"
25 fevrier 2017 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,T,44.28341,6.866776,,44.26144281972371,6.8130186926,0.0,Ras
27 fevrier 2017 ,Bornes - Aravis,Borne-Fier ,N,45.9231,06.4836,35,,,,RAS
27 fevrier 2017 ,Belledonne,Maurienne ,T,45.37180,6.25654,35,,,,RAS ce jour et peu de coulée des jours précédents
27 fevrier 2017 ,Vercors,Vercors ,W,45.0559,05.5680,40,,,,RAS
27 fevrier 2017 ,Belledonne,Grésivaudan ,E,45.24319,5.979609,45,,,,Ras
27 fevrier 2017 ,Mercantour - Alpes Maritimes Italiennes,Val Gesso et Vermenagna (Alpi Marittime) ,N,44.24328,7.32159,35,,,,RAS 
23 fevrier 2017 ,Belledonne,Grésivaudan ,W,45.43083,6.18167,40,,,,aucune. Notez une grosse plaque est partie dans le haut du grand canal.
27 fevrier 2017 ,Lauzière - Cheval Noir,,W,,,35,,,,RAS
26 fevrier 2017 ,Vanoise,Tarentaise ,W,45.3811,06.7352,41,,,,RAS pendant le week end
26 fevrier 2017 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,SE,44.09194,7.35611,40,,,,"RAS, bonne stabilité du manteau neigeux dans les versants Sud et Est"
27 fevrier 2017 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",N,44.85518,6.72729,35,,,,RAS mais un passage pour rejoindre le haut de la face N à la montée nous a paru suspect
25 fevrier 2017 ,Canigó - Catalogne Est,,T,42.56611,02.42,25,,,,Ras quelque coulées neige transformé dure en surface
27 fevrier 2017 ,Beaufortain,Vallée de l'Arve ,NE,45.7921,06.7157,30,,,,"RAS,  quelques boules dans les zones ensoleillées mais il n'y a plus grand chose qui puisse partir "
27 fevrier 2017 ,Vanoise,Tarentaise ,T,45.4392,06.9747,35,,,,RAS
26 fevrier 2017 ,Belledonne,Maurienne ,S,45.37180,6.25654,38,,,,ras
27 fevrier 2017 ,Belledonne,Grésivaudan ,NW,45.2620,6.0481,45,,,,RAS
27 fevrier 2017 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",SE,45.0181,06.4663,40,45.03638368054813,6.483789244522224,2330.399778903705,RAS sur l'itinéraire
25 fevrier 2017 ,Alpes Grées N,Val d'Aoste ,E,45.62186,7.057874,30,,,,"Rien à Signaler. Ce versant paraissait beaucoup plus stable, même si de petites accumulations étaient visibles."
27 fevrier 2017 ,Queyras - Alpes Cozie N,Queyras ,T,44.62375,6.80815,35,,,,ras 
27 fevrier 2017 ,Belledonne,Grésivaudan ,W,45.12585,5.87897,35,,,,RAS
27 fevrier 2017 ,Queyras - Alpes Cozie N,Queyras ,SW,44.77603,6.76762,45,,,,RAS
27 fevrier 2017 ,Chartreuse,Chartreuse ,T,45.33112,5.84682,40,,,,ras
26 fevrier 2017 ,Mercantour - Alpes Maritimes Italiennes,Roya ,SE,44.07005,7.521772,,,,,Rien vu ce jour
23 fevrier 2017 ,Mont-Perdu - Gavarnie - Bigorre,,T,42.85278,-0.13417,35,,,,néant.
27 fevrier 2017 ,Mont-Perdu - Gavarnie - Bigorre,,SE,42.92715,0.199083,30,,,,"aucune avalanche observée manteau bien stabilisé, quelques cassures du manteau neigeux observées"
27 fevrier 2017 ,Ecrins,Champsaur ,NE,44.6937,06.3706,40,,,,ras
27 fevrier 2017 ,Belledonne,Oisans ,E,45.20321,6.04034,,,,,ras
25 fevrier 2017 ,Taillefer - Matheysine,Matheysine et périphériques ,NW,45.0323,05.8576,25,45.038509010300025,5.875859208650001,1933.9945903139983,RAS
26 fevrier 2017 ,Queyras - Alpes Cozie N,Queyras ,SE,44.76791,6.73802,35,,,,RAS
27 fevrier 2017 ,Queyras - Alpes Cozie N,Embrunais ,W,44.5976,6.6967,30,,,,RAS
25 fevrier 2017 ,Belledonne,Maurienne ,E,45.3863,6.2342,35,,,,"RAS, c'est bien sec dans le secteur."
27 fevrier 2017 ,Alpes Japonaises,,E,36.91250,138.1707,35,,,,RAS
25 fevrier 2017 ,Grandes Rousses - Arves,Maurienne ,E,45.1686,06.4203,35,,,,RAS
26 fevrier 2017 ,Bornes - Aravis,Borne-Fier ,NE,45.8467,06.3151,35,,,,RAS
24 fevrier 2017 ,Alpes Japonaises,,SW,36.77973,138.0993,,,,,RAS
26 fevrier 2017 ,Alpes Grées S,Maurienne ,SW,45.3290,07.0110,40,45.31197599669355,7.074763415330047,2431.9064220183486,RAS
26 fevrier 2017 ,Mercantour - Alpes Maritimes Italiennes,Roya ,SE,44.09809,7.505764,,,,,RAS
26 fevrier 2017 ,Bornes - Aravis,Borne-Fier ,W,45.9489,06.5114,40,,,,Néant...                                                                    
25 fevrier 2017 ,Bornes - Aravis,Borne-Fier ,W,45.9489,06.5114,,45.95649861962616,6.535553147663548,1856.2184876093443,aucune avalanche vue
25 fevrier 2017 ,Belledonne,Grésivaudan ,N,45.24319,5.979609,45,,,,RAS
26 fevrier 2017 ,Navarre - Béarn,,T,42.88694,-0.4272,30,,,,ras
25 fevrier 2017 ,Lauzière - Cheval Noir,Maurienne ,NW,45.5322,06.3591,,45.51797995765877,6.368449889165611,1639.7950186799494,rien
25 fevrier 2017 ,Navarre - Béarn,,T,42.83511,-0.38357,40,42.84110691245645,-0.35448674753308296,2048.630855957031,RAS
25 fevrier 2017 ,Bornes - Aravis,Borne-Fier ,W,45.9489,06.5114,37,,,,Bien stable rien vu de suspect méfiance quand même dans Chombas les pentes raides ientées nord du haut avait une petite couche un peu plaqué arrêt avant le sommet vers 2200 m du coup
26 fevrier 2017 ,Mercantour - Alpes Maritimes Italiennes,Val Gesso et Vermenagna (Alpi Marittime) ,SE,44.19855,7.498984,30,,,,"rien vu ce jour: c'est déjà parti les jours précédents...mais copieusement: plaques jusqu'à l'herbe, coulées surtout en versants Est et ud."
26 fevrier 2017 ,Vanoise,Maurienne ,T,45.2332,06.7421,35,,,,ras
26 fevrier 2017 ,Beaufortain,Beaufortain ,T,45.6756,06.5784,30,,,,Rien vue de particulier.
25 fevrier 2017 ,Belledonne,Grésivaudan ,N,45.33579,6.11992,50,,,,ras                                                         
26 fevrier 2017 ,Cerdagne - Capcir - Conflent,,T,42.55569,01.80636,30,42.54929274183972,1.7768677774480715,2226.917408506449,RAS
26 fevrier 2017 ,Ubaye - Parpaillon - Alpes Cozie S,Ubaye ,SW,44.52468,6.796900,45,,,,ras ..............................................
25 fevrier 2017 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",W,44.85518,6.72729,45,,,,Anciennes coulées sur des ruptures de pente. Rien ce jour
26 fevrier 2017 ,Lauzière - Cheval Noir,Maurienne ,W,45.5387,06.3727,40,,,,ras 
26 fevrier 2017 ,Lauzière - Cheval Noir,,W,,,35,,,,"RAS ce jour, résidus de ""vieilles"" coulées ou plaques aperçues ici ou là"
25 fevrier 2017 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,N,44.18919,6.9289,35,,,,ras
26 fevrier 2017 ,Belledonne,Grésivaudan ,W,45.14037,5.88762,45,,,,"Très bon regel, tout est stable, aucune purge au soleil constatée. Un peu d'accu de poudre sur fond dur vers 'aiguille en montant au Sorbier."
26 fevrier 2017 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,NW,44.28341,6.866776,35,44.27036302898937,6.868767228660872,1988.1765668676326,Ras
26 fevrier 2017 ,Cerces - Thabor - Mont Cenis,Maurienne ,W,45.1704,06.6515,35,,,,des coulées anciennes sinon rien vu
26 fevrier 2017 ,Chablais - Faucigny,Chablais ,N,46.2093,06.5761,50,,,,RAS
26 fevrier 2017 ,Vanoise,Maurienne ,SE,45.23056,6.67333,45,,,,RAS
19 fevrier 2017 ,Beaufortain,Tarentaise ,N,45.5805,06.6526,40,,,,RAS - pentes sud de la roche à thomas déjà purgées
26 fevrier 2017 ,Queyras - Alpes Cozie N,Queyras ,T,44.62375,6.80815,45,,,,ras 
26 fevrier 2017 ,Belledonne,Grésivaudan ,T,45.1870,5.8994,41,,,,ras
26 fevrier 2017 ,Ecrins,Champsaur ,S,44.6891,06.1663,30,,,,rien de neuf
26 fevrier 2017 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",N,44.85518,6.72729,50,,,, RAS à par les vieilles coulées.
25 fevrier 2017 ,Lauzière - Cheval Noir,Tarentaise ,E,45.47123,6.41270,43,,,,RAS mais attention car le neige récente a été travaillée par le vent
26 fevrier 2017 ,Lauzière - Cheval Noir,Tarentaise ,NE,45.4182,06.4678,38,,,,RAS
26 fevrier 2017 ,Belledonne,Grésivaudan ,SE,45.24319,5.979609,35,,,,"ras, quelques boules dans la descente sud est vers 11h00."
26 fevrier 2017 ,Bauges,Bauges ,NE,45.64251,6.063981,,,,,RAS
26 fevrier 2017 ,Belledonne,Maurienne ,S,45.29037,6.21708,30,,,,RAS
26 fevrier 2017 ,Bornes - Aravis,Borne-Fier ,NW,45.9231,06.4836,35,,,,Rien vu
24 fevrier 2017 ,Chablais - Faucigny,Chablais ,W,46.35778,6.69722,30,,,,RAS
26 fevrier 2017 ,Beaufortain,Tarentaise ,W,45.5590,06.5241,35,45.560727082974424,6.54609181403697,1837.3541960697723,RAS
26 fevrier 2017 ,Belledonne,Grésivaudan ,NE,45.28252,6.074538,,45.26346796263506,6.1056592749538465,1586.6521739130435,RAS 
26 fevrier 2017 ,Belledonne,Grésivaudan ,NE,45.1870,5.8994,30,,,,néant
26 fevrier 2017 ,Chartreuse,Chartreuse ,W,45.2890,5.7664,30,45.28643799865561,5.778759944152887,1639.8253968253969,RAS
26 fevrier 2017 ,Taillefer - Matheysine,Matheysine et périphériques ,T,45.0323,05.8576,45,,,,RAS 
26 fevrier 2017 ,Lauzière - Cheval Noir,Tarentaise ,NE,45.4141,06.4791,40,45.39395737250005,6.422160732499999,2037.5435833333336,RAS
26 fevrier 2017 ,Valais W - Alpes Pennines W,Valais Central ,NW,45.9260,07.0972,35,45.89251848554914,7.121515947976876,1991.5537572254327, RAS
24 fevrier 2017 ,Mercantour - Alpes Maritimes Italiennes,Tinée ,NW,44.28341,6.866776,,,,,ras
26 fevrier 2017 ,Belledonne,Maurienne ,S,45.28305,6.21008,35,,,,RAS                                                                                      
26 fevrier 2017 ,Ecrins,Champsaur ,S,44.6937,06.3706,30,44.6788913758542,6.392300483200459,2036.8536446469247,ras
26 fevrier 2017 ,Ecrins,Champsaur ,N,44.6227,06.2279,40,,,,ras
26 fevrier 2017 ,Vercors,Trièves Dévoluy ,E,45.0189,05.6130,40,,,,RAS
24 fevrier 2017 ,Chartreuse,Chartreuse ,N,45.39988,5.79938,30,45.3929941023668,5.805901933064581,1468.344827586207,RAS.
25 fevrier 2017 ,Queyras - Alpes Cozie N,Queyras ,SW,44.71893,6.90379,35,,,,RAS
26 fevrier 2017 ,Vercors,Trièves Dévoluy ,E,45.0189,05.6130,40,,,,RAS
22 fevrier 2017 ,Grandes Rousses - Arves,Maurienne ,T,45.19015,6.28462,40,,,,RAS
25 fevrier 2017 ,Ecrins,"Haute Durance, Briançonnais ",SE,44.9874,6.4816,40,,,,aucune
20 fevrier 2017 ,Grandes Rousses - Arves,,NE,,,35,,,,RAS
19 fevrier 2017 ,Grandes Rousses - Arves,Maurienne ,N,45.19979,6.272249,30,,,,"RAS, le manteau de poudre a totalement été transformé en sucre glace."
25 fevrier 2017 ,Massif Central,,E,45.51375,2.85275,50,,,,nulle
23 fevrier 2017 ,Queyras - Alpes Cozie N,Queyras ,T,44.79265,6.90809,40,,,,RAS
25 fevrier 2017 ,Massif Central,,SE,45.49759,2.822605,40,,,,"RAS, ça risque rien, sauf quelques pierres."
22 fevrier 2017 ,Queyras - Alpes Cozie N,Queyras ,NW,44.77,6.95,35,,,,RAS sur l'itinéraire 
21 fevrier 2017 ,Queyras - Alpes Cozie N,Queyras ,SW,44.69969,6.86596,30,,,,Absolument rien 
25 fevrier 2017 ,Vercors,Vercors ,W,45.0198,05.5313,35,,,,Ras. Plus grand chose et tout est gelé.... :(
25 fevrier 2017 ,Mercantour - Alpes Maritimes Italiennes,,NE,44.12894,7.72545,30,44.11602724752775,7.714393257872831,0.0,RAS
25 fevrier 2017 ,Mercantour - Alpes Maritimes Italiennes,,S,44.14476,7.782611,35,,,,RAS
25 fevrier 2017 ,Bornes - Aravis,Borne-Fier ,T,45.9774,06.4691,40,,,,néant
24 fevrier 2017 ,Beaufortain,,E,,,40,,,,RAS
25 fevrier 2017 ,Ubaye - Parpaillon - Alpes Cozie S,Ubaye ,NE,44.45144,6.844782,35,,,,RAS
20 fevrier 2017 ,Queyras - Alpes Cozie N,Queyras ,S,44.82183,6.94309,50,,,,RAS sur l'itinéraire. Quelques purges de fonte sous les barres
25 fevrier 2017 ,Ecrins,Embrunais ,NE,44.6153,06.3335,40,,,,rien d'alarmant sur l’itinéraire emprunté
21 fevrier 2017 ,Ecrins,"Haute Durance, Briançonnais ",NE,45.0155,6.4619,30,,,,néant 
25 fevrier 2017 ,Lauzière - Cheval Noir,Tarentaise ,E,45.5899,06.4317,33,,,,RAS
25 fevrier 2017 ,Beaufortain,Beaufortain ,E,45.6745,06.5436,35,,,,RAS
25 fevrier 2017 ,Queyras - Alpes Cozie N,Queyras ,SE,44.76639,6.80414,50,,,,RAS
25 fevrier 2017 ,Belledonne,Maurienne ,S,45.37180,6.25654,38,,,,néant
25 fevrier 2017 ,Taillefer - Matheysine,Matheysine et périphériques ,W,44.9728,05.8252,,44.97776121090911,5.843565025454547,1919.2861999999986,néant
25 fevrier 2017 ,Ecrins,Champsaur ,E,44.6628,06.3179,40,,,,"anciennes coulées, rien de récent. on peut s'interroger sur la stabilité en nord, un peu mille-feuilles avec des couches avec peu de cohésion et d'autres plus compactes, des grains à face plane en surface ou plus ou moins enfouies"
25 fevrier 2017 ,Belledonne,Grésivaudan ,N,45.2620,6.0481,35,45.249869843599974,6.051491963400001,2040.8326352573959,RAS                                                                                 
25 fevrier 2017 ,Grandes Rousses - Arves,Maurienne ,T,45.1854,06.3160,35,,,,RAS / travail important du vent visible sous les crêtes 
25 fevrier 2017 ,Bornes - Aravis,Borne-Fier ,NW,45.9231,06.4836,40,,,,"Rien depuis la dernière petite chute de neige, sinon une grosse ancienne avalanche descendue depuis le Paré de Joux en rive gauche de la combe de Paccaly  "
25 fevrier 2017 ,Ecrins,Champsaur ,NW,44.6628,06.3179,40,,,,ras
24 fevrier 2017 ,Queyras - Alpes Cozie N,Queyras ,SE,44.77603,6.76762,35,,,,ras
23 fevrier 2017 ,Queyras - Alpes Cozie N,Queyras ,S,44.82183,6.94309,35,,,,ras
22 fevrier 2017 ,Queyras - Alpes Cozie N,Queyras ,T,44.79438,6.72378,37,,,,RAS
24 fevrier 2017 ,Ubaye - Parpaillon - Alpes Cozie S,Ubaye ,N,44.44075,6.864352,35,,,,"rien de récent, la combe N a purgé il y a longtemps"
24 fevrier 2017 ,Ubaye - Parpaillon - Alpes Cozie S,Val Maira ,SW,44.48144,6.975749,30,,,,Rien
21 fevrier 2017 ,Cerces - Thabor - Mont Cenis,Maurienne ,NW,45.21993,6.76775,40,,,,RAS
24 fevrier 2017 ,Ecrins,"Haute Durance, Briançonnais ",SE,44.7588,6.5291,30,,,,RAS
23 fevrier 2017 ,Belledonne,Grésivaudan ,SW,45.24319,5.979609,40,,,,RAS
23 fevrier 2017 ,Beaufortain,Tarentaise ,S,45.6297,06.4799,40,,,,RAS. petites coulées de fond sous Lavouet
11 fevrier 2017 ,Bornes - Aravis,Borne-Fier ,SW,45.95647,6.320647,30,,,,RAS
21 fevrier 2017 ,Bornes - Aravis,Borne-Fier ,SW,45.95647,6.320647,30,,,,RAS
23 fevrier 2017 ,Beaufortain,Vallée de l'Arve ,NE,45.7921,06.7157,30,,,,Ras
23 fevrier 2017 ,Beaufortain,Beaufortain ,E,45.6756,06.5784,35,,,,RAS
22 fevrier 2017 ,Grandes Rousses - Arves,Maurienne ,SE,45.1212,06.4173,30,,,,Rien à signaler
23 fevrier 2017 ,Mercantour - Alpes Maritimes Italiennes,Vésubie ,T,44.07392,7.400557,45,44.078200964733014,7.415197607317949,1571.4404761904761,Néant
23 fevrier 2017 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",S,45.01942,6.606645,,,,,RAS
22 fevrier 2017 ,Devoluy,Devoluy ,T,44.6656,05.9468,30,,,,RAS
23 fevrier 2017 ,Devoluy,Devoluy ,E,44.7203,05.8807,35,,,,RAS sur l'itinéraire
23 fevrier 2017 ,Belledonne,Oisans ,S,45.20321,6.04034,40,45.22362837389999,6.044982037100008,1960.508,"aucune, neige de printemps. Ancienne purge de neige venant des faces raides du Pic du Pin. "
23 fevrier 2017 ,Vanoise,Tarentaise ,W,45.45507,6.69299,40,,,,rien. Mais le final est constitué de 20 à 40 cm de neige type face plane sous la croute ou directement sur les dalles. 
21 fevrier 2017 ,Ecrins,Matheysine et périphériques ,NW,44.8703,05.9113,,,,,RAS
23 fevrier 2017 ,Belledonne,Grésivaudan ,SW,45.24319,5.979609,35,45.22792791712404,6.006996733260163,1542.6783754116345,"peu de neige mobilisable, rien vu d'inquiétant (coulée récente sous le Pic du Pin, mais peu conséquente). "
23 fevrier 2017 ,Bornes - Aravis,Val d'Arly ,NE,45.8649,06.4886,45,,,,RAS
23 fevrier 2017 ,Chartreuse,Chartreuse ,W,45.2890,5.7664,30,45.28643799865561,5.778759944152887,1639.8253968253969,RAS on dirait des conditions du mois d'Avril
23 fevrier 2017 ,Belledonne,Maurienne ,T,45.37180,6.25654,35,,,,rien vu si ce n'est d'anciennes coulées de surface des jours précédents sur les versants chauds
22 fevrier 2017 ,Ubaye - Parpaillon - Alpes Cozie S,Ubaye ,NE,44.53166,6.70144,30,,,,RAS 
23 fevrier 2017 ,Ubaye - Parpaillon - Alpes Cozie S,Embrunais ,N,44.48473,6.55066,35,44.46073121807226,6.546364778313257,2216.5542168674697,ras
23 fevrier 2017 ,Beaufortain,Tarentaise ,NE,45.5924,06.6708,45,,,,RAS
21 fevrier 2017 ,Devoluy,Devoluy ,N,44.6656,05.9468,35,44.641148048096206,5.92511365931863,2123.3426853707415,RAS
23 fevrier 2017 ,Lauzière - Cheval Noir,Tarentaise ,E,45.47123,6.41270,30,,,,RAS                                                                                                                  
21 fevrier 2017 ,Ecrins,Oisans ,N,45.01769,6.04073,35,,,,"rien n'a bougé de la journée. On traverse plusieurs avalanches pas très conséquentes ( vu le peu de neige) dans le flanc Est des Clapières, avant le verrou de 1950m"
23 fevrier 2017 ,Bornes - Aravis,Borne-Fier ,N,45.8468,06.3623,35,45.83363648648649,6.3645754054054064,1514.4432432432432,RAS
23 fevrier 2017 ,Ecrins,Oisans ,W,45.0293,5.98,35,,,,ras. Il y a si peu de neige!
22 fevrier 2017 ,Ecrins,Oisans ,N,45.03162,6.01896,40,,,,rien
23 fevrier 2017 ,Taillefer - Matheysine,Matheysine et périphériques ,W,44.9728,05.8252,,44.97776121090911,5.843565025454547,1919.2861999999986,RAS
22 fevrier 2017 ,Mercantour - Alpes Maritimes Italiennes,,T,44.12764,7.861919,40,,,,RAS
19 fevrier 2017 ,Vercors,Vercors ,W,45.1182,05.6101,,,,,RAS
13 fevrier 2017 ,Vercors,Vercors ,W,45.1071,05.6038,30,45.09813330927834,5.606122886597939,1485.884536082475,RAS
11 fevrier 2017 ,Vercors,Vercors ,W,45.1071,05.6038,30,45.09813330927834,5.606122886597939,1485.884536082475,Rien à signaler
22 fevrier 2017 ,Vanoise,Tarentaise ,T,45.3817,06.7153,50,,,,RAS
22 fevrier 2017 ,Belledonne,Grésivaudan ,W,45.1870,5.8994,40,45.16994238723128,5.9110239393647745,1597.8564966313768,RAS
22 fevrier 2017 ,Belledonne,Grésivaudan ,T,45.33579,6.11992,45,45.31559255733355,6.147061104320185,1623.3661971830986,RAS même si on s'est méfié d'éventuelles plaques sous les crêtes.
22 fevrier 2017 ,Ecrins,Embrunais ,NW,44.6153,06.3335,45,,,,RAS
22 fevrier 2017 ,Alpes Grées S,Maurienne ,N,45.3738,07.0528,40,,,,RAS
21 fevrier 2017 ,Ecrins,Oisans ,NW,45.02064,6.369409,45,,,,"Du sluff dans le couloir, un peu plus épais sur les zones où le soleil a réchauffé, mais rien de bien méchant."
