date,massif,secteur,orientation,lat_depart,long_depart,pente_max,avg_lat,avg_long,avg_alt,activity
21 fevrier 2008 ,Belledonne,Grésivaudan ,S,45.24319,5.979609,35,45.23046504979177,6.005051057913233,1561.3260869565217,aucune
21 fevrier 2008 ,Belledonne,Grésivaudan ,N,45.2620,6.0481,35,45.249869843599974,6.051491963400001,2040.8326352573959,"Surcouche dans les Arcos vers 1500 qui part facilement, autrement RAS; pas de départ naturel"
21 fevrier 2008 ,Vercors,Vercors ,W,45.1071,05.6038,30,45.09813330927834,5.606122886597939,1485.884536082475,RAS
21 fevrier 2008 ,Haut Giffre - Aiguilles Rouges,Vallée de l'Arve ,SE,46.0192,06.9198,30,,,,RAS
21 fevrier 2008 ,Vanoise,Tarentaise ,NW,45.5128,06.5963,30,45.50296772566124,6.614936597461763,1872.9133811230586,Aucune.
21 fevrier 2008 ,Belledonne,Oisans ,E,45.20321,6.04034,50,45.189202580487816,6.014418140069683,1815.0734494773512,ras
21 fevrier 2008 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",N,44.85518,6.72729,35,,,,RAS
21 fevrier 2008 ,Belledonne,Grésivaudan ,W,45.14037,5.88762,35,45.13063327022211,5.905430434796212,1958.8375,RAS.
20 fevrier 2008 ,Bauges,Bauges ,N,45.63847,6.19243,50,,,,"RAS dans le Pécloz, tout ce qui pouvait descendre ( Varapet ) est parti jusqqu'au sol. De nouvelles coulées dans les Arces W."
21 fevrier 2008 ,Vercors,Vercors ,W,45.0239,05.5174,30,,,,Rien
21 fevrier 2008 ,Ubaye - Parpaillon - Alpes Cozie S,Embrunais ,T,44.48473,6.55066,40,44.466371805128205,6.555050535897435,-9999.0,ras
21 fevrier 2008 ,Ecrins,Champsaur ,S,44.6891,06.1663,30,,,,ras
18 fevrier 2008 ,Queyras - Alpes Cozie N,Queyras ,SE,44.76791,6.73802,35,,,,"néant, attention quand même dans le ravin de Clapouse, rester plutôt dans les rares mélèzes"
19 fevrier 2008 ,Queyras - Alpes Cozie N,Queyras ,T,44.76791,6.73802,35,,,,"néant, attention pente raide dans le bois de mélèzes, éviter les couloirs qui le borde"
10 fevrier 2008 ,Belledonne,Maurienne ,N,45.31620,6.25053,43,,,,RAS.
19 fevrier 2008 ,Beaufortain,Tarentaise ,S,45.5590,06.5241,25,,,,RAS
19 fevrier 2008 ,Queyras - Alpes Cozie N,Queyras ,NW,44.82183,6.94309,35,,,,Ras
20 fevrier 2008 ,Queyras - Alpes Cozie N,"Haute Durance, Briançonnais ",T,44.72243,6.626129,40,,,,Ras
03 fevrier 2008 ,Beaufortain,Tarentaise ,S,45.5914,06.7282,25,,,,ras.
18 fevrier 2008 ,Queyras - Alpes Cozie N,Queyras ,T,44.79438,6.72378,40,,,,rien
20 fevrier 2008 ,Belledonne,Grésivaudan ,NE,45.28252,6.074538,,45.26346796263506,6.1056592749538465,1586.6521739130435,RAS
20 fevrier 2008 ,Belledonne,Grésivaudan ,N,45.24319,5.979609,50,,,,RAS
20 fevrier 2008 ,Belledonne,Maurienne Oisans ,S,45.23974,6.17532,40,,,,RAS
20 fevrier 2008 ,Belledonne,Maurienne ,E,45.28305,6.21008,40,,,,RAS
20 fevrier 2008 ,Belledonne,Grésivaudan ,T,45.14037,5.88762,,45.127787799171855,5.911200683229815,2078.1424507329207,RAS
20 fevrier 2008 ,Belledonne,Grésivaudan ,N,45.28252,6.074538,30,45.26431419880862,6.084586419728,1744.4073333333333,RAS.
20 fevrier 2008 ,Belledonne,Grésivaudan ,S,45.1870,5.8994,30,,,,aucune
18 fevrier 2008 ,Ecrins,Oisans ,W,44.94611,6.18806,35,,,,aucune
19 fevrier 2008 ,Ecrins,Oisans ,N,45.01769,6.04073,35,,,,"aucune activité avalancheuse observée ce jour sur cette itinéraire, ni sur les faces visiblent depuis celui-ci."
19 fevrier 2008 ,Lauzière - Cheval Noir,Tarentaise ,N,45.47123,6.41270,30,45.467261495103266,6.387576419101878,1715.4545454545455,Aucune activité cependant de nombreuses coulées de fonte ont été observées et sont en préparation coté Sud de la combe de la valette
09 fevrier 2008 ,Vercors,Trièves Dévoluy ,NE,44.8596,05.5588,30,44.85039440939136,5.535652752173916,1537.764347826087,ras 
19 fevrier 2008 ,Préalpes de Grasse,,N,43.83139,6.95944,,,,,ras
16 fevrier 2008 ,Belledonne,Grésivaudan ,T,45.12585,5.87897,40,45.24936194791669,6.083166552083338,2151.858596151041,"Neige trés stabilisée, ras"
19 fevrier 2008 ,Mont Blanc,Vallée de l'Arve ,T,45.79597,6.71743,45,,,,Néant
19 fevrier 2008 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",SE,44.9400,06.5887,37,,,,ras
19 fevrier 2008 ,Bornes - Aravis,Borne-Fier ,T,45.8373,06.4159,43,,,,ras
19 fevrier 2008 ,Belledonne,Grésivaudan ,SW,45.1870,5.8994,30,,,,RAS
19 fevrier 2008 ,Mont Blanc,Vallée de l'Arve ,SE,45.9784,6.9266,45,,,,aucune
19 fevrier 2008 ,Vanoise,Tarentaise ,S,45.4546,6.6327,30,,,,Néant
16 fevrier 2008 ,Mont Blanc,Vallée de l'Arve ,W,45.9784,6.9266,45,,,,Néant.
19 fevrier 2008 ,Belledonne,Grésivaudan ,SW,45.14037,5.88762,35,,,,RAS. Attention aux éventuelles plaques en formation sous Jasse Bralard avec le vent qui s'est levé.
19 fevrier 2008 ,Ubaye - Parpaillon - Alpes Cozie S,Embrunais ,SE,44.48473,6.55066,50,,,,neant
17 fevrier 2008 ,Grand Paradis,Val d'Aoste ,W,45.5247,7.2004,35,45.51545643145526,7.226753943029607,2454.3625,"nulle: pas d'avalanches, ni recentes, ni vieilles, du du manque de neige en altitude. Itineraire tres sur par temps froid, en ces conditions. Couteaux indispensables pour le premier ressault du glacier. "
19 fevrier 2008 ,Bornes - Aravis,Borne-Fier ,SW,45.8028,06.3850,45,,,,ras
17 fevrier 2008 ,Bornes - Aravis,Borne-Fier ,N,46.0023,06.5043,40,,,,RAS
18 fevrier 2008 ,Grand Paradis,Val d'Aoste ,N,45.5247,7.2004,30,,,,aucune
19 fevrier 2008 ,Belledonne,Grésivaudan ,W,45.12585,5.87897,35,,,,RAS
19 fevrier 2008 ,Vercors,Trièves Dévoluy ,E,45.0189,05.6130,40,,,,ras
19 fevrier 2008 ,Belledonne,Grésivaudan ,SE,45.24319,5.979609,35,,,,RAS
19 fevrier 2008 ,Vercors,Trièves Dévoluy ,E,44.9435,05.5445,45,,,,RAS
19 fevrier 2008 ,Bornes - Aravis,Borne-Fier ,W,46.0141,06.3012,25,,,,RAS
18 fevrier 2008 ,Belledonne,Grésivaudan ,SW,45.1870,5.8994,35,,,,ras la majorité des purges sont faites
18 fevrier 2008 ,"Cascades (USA, Nord-Ouest)",,W,47.39361,-121.390,35,,,,RAS
17 fevrier 2008 ,Grandes Rousses - Arves,Maurienne ,S,45.1212,06.4173,35,,,,RAS
17 fevrier 2008 ,Mercantour - Alpes Maritimes Italiennes,Ubaye ,T,44.31188,6.739082,35,,,,RAS
17 fevrier 2008 ,Vercors,Trièves Dévoluy ,NE,44.8596,05.5588,30,44.85039440939136,5.535652752173916,1537.764347826087,aucune
17 fevrier 2008 ,Bornes - Aravis,Faucigny ,W,46.0237,06.4790,45,,,,RAS
18 fevrier 2008 ,Belledonne,Maurienne ,S,45.29037,6.21708,30,,,,RAS
18 fevrier 2008 ,Ecrins,"Oisans Haute Durance, Briançonnais ",NE,45.0332,6.4037,30,,,,RAS
18 fevrier 2008 ,Ecrins,Embrunais ,SE,44.6153,06.3335,40,,,,"neant. Tout semble bien stable dans les orientations de NE a NW. Bizarre, la neige n'est pas completement transfo en sud, mais pourtant tres travaillee par le soleil.."
18 fevrier 2008 ,Bornes - Aravis,Borne-Fier ,SE,45.9774,06.4691,25,,,,RAS                                                                                                                                                                
18 fevrier 2008 ,Haut Giffre - Aiguilles Rouges,Faucigny ,S,46.1125,06.7503,50,,,,RAS
18 fevrier 2008 ,Ecrins,"Haute Durance, Briançonnais ",N,44.9874,6.4816,45,,,,NEANT. PAS DE COULEE DANS LE COULOIR. PAS PLAQUE SUR LE HAUT. LA NEIGE EST LEGERE TASSEE ET PORTANTE JUSQU'A 50 M SOUS LE SOMMET .APRES NEIGE DURE TRAVAILLEE PAR LES DERAPAGE DE DESCENTE. RIVE GAUCHE NEIGE DURE SUR UNE BONNE PARTIE DU BAS DU COULOIR. NEIGE LEGERE ET BONNE A SKIEE SUR TOUT LE COULOIR.
18 fevrier 2008 ,Chartreuse,Grésivaudan ,NE,45.3559,05.9188,40,45.356991203739796,5.902692849204759,1544.828125,ras
18 fevrier 2008 ,Chartreuse,Chartreuse ,T,45.39988,5.79938,35,,,,RAS
13 fevrier 2008 ,Beaufortain,Beaufortain ,T,45.6723,6.5401,40,,,,Aucune
18 fevrier 2008 ,Lauzière - Cheval Noir,Maurienne ,S,45.2831,06.4064,30,,,,"beaucoup d'anciennes coulées, pas d'activité observée ce jour"
18 fevrier 2008 ,Lauzière - Cheval Noir,Tarentaise ,SE,45.4991,06.4317,35,,,,RAS                                                                                                                                                                                                      
15 fevrier 2008 ,Belledonne,Grésivaudan ,E,45.28252,6.074538,30,,,,ras
17 fevrier 2008 ,Bornes - Aravis,Borne-Fier ,SE,45.9774,06.4691,25,,,,ras
16 fevrier 2008 ,Préalpes de Digne,,NW,44.27596,6.348059,35,,,,néant
17 fevrier 2008 ,Préalpes de Digne,Ubaye ,T,44.35915,6.473500,37,,,,néant
18 fevrier 2008 ,Belledonne,Grésivaudan ,W,45.1870,5.8994,40,45.16994238723128,5.9110239393647745,1597.8564966313768,ras
17 fevrier 2008 ,Chartreuse,Chartreuse ,W,45.33112,5.84682,45,45.34010347469138,5.866255585339511,1535.4087716581766,ras
15 fevrier 2008 ,Chartreuse,Chartreuse ,T,45.39988,5.79938,35,,,,Très stable. rien de visible. c'est gelée en bas mais bien skiable. La remontée sur le Grand som est bonne.
17 fevrier 2008 ,Belledonne,Grésivaudan ,E,45.24319,5.979609,35,,,,neant
26 janvier 2008 ,Belledonne,Grésivaudan ,W,45.1870,5.8994,35,,,,RAS
27 janvier 2008 ,Belledonne,Grésivaudan ,S,45.1870,5.8994,30,,,,RAS
17 fevrier 2008 ,Bornes - Aravis,Borne-Fier ,W,45.9489,06.5114,50,,,,RAS
17 fevrier 2008 ,Cerces - Thabor - Mont Cenis,"Haute Durance, Briançonnais ",SE,45.0181,06.4663,30,,,,RAS.
16 fevrier 2008 ,Devoluy,Devoluy ,S,44.69833,5.94833,35,,,,RAS
17 fevrier 2008 ,Belledonne,Grésivaudan ,W,45.1870,5.8994,35,,,,néant
17 fevrier 2008 ,Belledonne,Grésivaudan ,SW,45.28252,6.074538,30,,,,ras
17 fevrier 2008 ,Belledonne,Grésivaudan ,T,45.12585,5.87897,40,45.24936194791669,6.083166552083338,2151.858596151041,RAS                                   
17 fevrier 2008 ,Alpes Grées N,Tarentaise ,T,45.60083,6.88833,40,,,,ras
16 fevrier 2008 ,Mont Blanc,Vallée de l'Arve ,N,45.8791,6.8870,48,,,,ras
17 fevrier 2008 ,Bornes - Aravis,Borne-Fier ,SE,45.9225,6.3900,50,,,,                                                                                        RAS
17 fevrier 2008 ,Devoluy,Devoluy ,NE,44.6682,05.9512,30,,,,RAS
16 fevrier 2008 ,Bornes - Aravis,Borne-Fier ,T,45.9231,06.4836,40,45.923465427514365,6.505605724124395,1890.3513513513512,        pas d'activité observée. le mantaux parait stable sur l'ensemble d ela course 
16 fevrier 2008 ,Ecrins,Champsaur ,NE,44.7379,06.2479,30,,,,RAS
17 fevrier 2008 ,Taillefer - Matheysine,Oisans ,SE,45.0513,05.9750,30,,,,"RAS, pas de coulées en vue.                                                                                                                               "
17 fevrier 2008 ,Mont Blanc,Vallée de l'Arve ,SE,45.8791,6.8870,55,,,,RAS
16 fevrier 2008 ,Taillefer - Matheysine,Matheysine et périphériques ,T,45.0323,05.8576,35,,,,"Pas de trace de coulées, RAS.                                                                                                                                                                                  "
17 fevrier 2008 ,Ecrins,Embrunais ,NE,44.63806,6.54306,30,44.64799791196701,6.5324879312242174,1836.0524590137552,aucune
16 fevrier 2008 ,Belledonne,Grésivaudan ,N,45.33579,6.11992,50,,,,néant
17 fevrier 2008 ,Lauzière - Cheval Noir,Maurienne ,W,45.5387,06.3727,40,,,,RAS
17 fevrier 2008 ,Lauzière - Cheval Noir,Tarentaise ,N,45.47123,6.41270,30,45.467261495103266,6.387576419101878,1715.4545454545455,neant
17 fevrier 2008 ,Bornes - Aravis,Borne-Fier ,NE,45.8028,06.3850,50,,,,aucune
17 fevrier 2008 ,Lauzière - Cheval Noir,Tarentaise ,N,45.4680,06.4551,25,,,,néant
17 fevrier 2008 ,Devoluy,Buech ,S,44.6758,05.7570,45,,,,ras
17 fevrier 2008 ,Bornes - Aravis,Borne-Fier ,NW,45.8028,06.3850,35,,,,aucune
17 fevrier 2008 ,Taillefer - Matheysine,Matheysine et périphériques ,W,44.9728,05.8252,,44.97776121090911,5.843565025454547,1919.2861999999986,Néant
17 fevrier 2008 ,Bornes - Aravis,Borne-Fier ,W,45.8028,06.3850,45,,,,Neige dure le matin. excellent regel. aucune activité avalancheuse observé. En revanche par endroit le manque de neige commence à se faire sentir. Attention aux plaquex d'herbe parsemée de roches
17 fevrier 2008 ,Bornes - Aravis,Borne-Fier ,N,45.9489,06.5114,45,,,,RAS
17 fevrier 2008 ,Ecrins,Matheysine et périphériques ,NE,44.8596,6.0519,40,,,,aucune sur le trajet.
17 fevrier 2008 ,Vercors,Vercors ,W,45.1071,05.6038,30,45.09813330927834,5.606122886597939,1485.884536082475,Rien a Signaler
17 fevrier 2008 ,Ecrins,Champsaur ,NE,44.6937,06.3706,40,,,,RAS
17 fevrier 2008 ,Ecrins,Champsaur ,N,44.6937,06.3706,45,,,,aucune coulée observée.
17 fevrier 2008 ,Mont Blanc,Vallée de l'Arve ,SW,45.8231,06.7351,35,,,,Aucune
17 fevrier 2008 ,Vercors,Trièves Dévoluy ,SE,44.8596,05.5588,45,,,,Aucune
17 fevrier 2008 ,Belledonne,Maurienne ,NE,45.31620,6.25053,45,,,,aucune
17 fevrier 2008 ,Chablais - Faucigny,Chablais ,N,46.2093,06.5761,35,,,,RAS
17 fevrier 2008 ,Haut Giffre - Aiguilles Rouges,Chablais ,NW,46.1494,06.7543,40,,,,RAS
17 fevrier 2008 ,Mont Blanc,Valais Central ,NE,46.04964,7.086052,45,,,,RAS
17 fevrier 2008 ,Ecrins,Embrunais ,N,44.6153,06.3335,30,,,,Rien à signaler depuis la sortie du 3 février... Descente NW en excellente condition (poudreuse légère)
17 fevrier 2008 ,Belledonne,Grésivaudan ,NW,45.2620,6.0481,45,,,,ras
17 fevrier 2008 ,Belledonne,Grésivaudan ,T,45.1870,5.8994,35,,,,Rien. Pas mal de pentes purgées dans les combes de la Vaudaine et du jas du Four.
17 fevrier 2008 ,Belledonne,Grésivaudan ,SW,45.28252,6.074538,45,,,,Une coulée dans le bas du couloir SO et une également dans le bas du Jumeau oriental.
17 fevrier 2008 ,Lauzière - Cheval Noir,Tarentaise ,N,45.47123,6.41270,45,,,,RAS
17 fevrier 2008 ,Lauzière - Cheval Noir,Tarentaise ,E,45.4991,06.4317,35,,,,ras
17 fevrier 2008 ,Ecrins,"Haute Durance, Briançonnais ",NE,45.0108,6.4660,40,,,,RAS
17 fevrier 2008 ,Ecrins,Champsaur ,E,44.8102,06.1954,45,,,,RAS
17 fevrier 2008 ,Vercors,Trièves Dévoluy ,E,44.8924,05.5480,40,44.8804145784494,5.5250928160561585,1785.369352869353,RAS
17 fevrier 2008 ,Belledonne,Oisans ,S,45.20321,6.04034,40,45.22362837389999,6.044982037100008,1960.508,RAS
17 fevrier 2008 ,Bornes - Aravis,Borne-Fier ,S,45.9774,06.4691,45,,,,néant
17 fevrier 2008 ,Queyras - Alpes Cozie N,Queyras ,N,44.71893,6.90379,40,,,,RAS
04 fevrier 2008 ,Belledonne,Grésivaudan ,SW,45.10556,5.87534,30,,,,meme si la neige est fraiche elle tien bien ras
04 fevrier 2008 ,Belledonne,Grésivaudan ,W,45.12585,5.87897,,,,,ras neige fraiche mais domene des psite protege
16 fevrier 2008 ,Belledonne,Maurienne ,E,45.3945,6.2368,45,,,,Néant
16 fevrier 2008 ,Grandes Rousses - Arves,Oisans ,T,45.0825,06.1616,40,,,,RAS.
16 fevrier 2008 ,Chartreuse,Chartreuse ,NW,45.2890,5.7664,45,,,,neant
15 fevrier 2008 ,Beaufortain,Beaufortain ,N,45.66282,6.551198,,,,,Aucune
16 fevrier 2008 ,Bornes - Aravis,Faucigny ,E,46.0455,06.4436,,,,,aucune sur le parcours.
14 fevrier 2008 ,Beaufortain,Beaufortain ,N,45.7577,06.6128,30,,,,Aucune
16 fevrier 2008 ,Ecrins,Matheysine et périphériques ,SW,44.86866,6.09229,50,,,,Rien
16 fevrier 2008 ,Vanoise,Maurienne ,S,45.2997,06.9359,40,,,,néant
16 fevrier 2008 ,Belledonne,Grésivaudan ,W,45.1870,5.8994,45,,,,RAS
16 fevrier 2008 ,Belledonne,Grésivaudan ,T,45.1870,5.8994,40,,,,RAS
16 fevrier 2008 ,Lauzière - Cheval Noir,Tarentaise ,NE,45.4141,06.4791,40,45.39395737250005,6.422160732499999,2037.5435833333336,néant
16 fevrier 2008 ,Lauzière - Cheval Noir,Tarentaise ,NE,45.4991,06.4317,50,,,,ras
16 fevrier 2008 ,Devoluy,Buech ,SW,44.653,05.7264,,,,,ras
16 fevrier 2008 ,Lauzière - Cheval Noir,Tarentaise ,SE,45.4182,06.4678,50,,,,Néant
16 fevrier 2008 ,Belledonne,Grésivaudan ,NW,45.28252,6.074538,35,,,,neant
16 fevrier 2008 ,Belledonne,Grésivaudan ,T,45.1870,5.8994,40,45.17358119772075,5.941328950427351,2010.2619943019959,RAS
16 fevrier 2008 ,Ecrins,Champsaur ,SE,44.7379,06.2479,35,44.75062462702701,6.228239008108119,1920.0313349038258,ras
16 fevrier 2008 ,Ecrins,Embrunais ,S,44.6153,06.3335,42,,,,RAS
16 fevrier 2008 ,Belledonne,Grésivaudan ,S,45.24319,5.979609,35,45.23046504979177,6.005051057913233,1561.3260869565217,RAS                                                                                                                                                                                               
16 fevrier 2008 ,Ecrins,Champsaur ,SE,44.6937,06.3706,40,,,,néant
16 fevrier 2008 ,Belledonne,Grésivaudan ,S,45.28252,6.074538,40,,,,RAS
16 fevrier 2008 ,Belledonne,Grésivaudan ,NW,45.2620,6.0481,45,,,,RAS
16 fevrier 2008 ,Belledonne,Grésivaudan ,W,45.1870,5.8994,35,,,,aucune
16 fevrier 2008 ,Bornes - Aravis,Borne-Fier ,NE,45.8028,06.3850,50,,,,aucune
16 fevrier 2008 ,Ecrins,Champsaur ,N,44.6718,06.3242,30,44.65988181206158,6.332875964841735,2120.2899914456802,ras
16 fevrier 2008 ,Beaufortain,Beaufortain ,T,45.7072,06.4630,35,,,,RAS
16 fevrier 2008 ,Belledonne,Grésivaudan ,N,45.33579,6.11992,45,,,,Aucune
16 fevrier 2008 ,Belledonne,Grésivaudan ,NE,45.24319,5.979609,40,,,,"neant coulée de qq jours en face Sud. Neige bien stable avec quelques passages un peu plus dur au passage des verrous. les couteaux peuvent etre utiles, ca fuit un peu sous le pied par endroits.."
16 fevrier 2008 ,Bauges,Bauges ,NW,45.7137,06.2753,40,,,,RAS
11 fevrier 2008 ,Beaufortain,Beaufortain ,E,45.7731,06.6382,35,,,,"Rien à signaler,tout semble bien stable , BRA du jour 2/5                                                                     "
16 fevrier 2008 ,Bornes - Aravis,Borne-Fier ,S,45.9774,06.4691,45,,,,RAS
16 fevrier 2008 ,Ubaye - Parpaillon - Alpes Cozie S,Embrunais ,N,44.48473,6.55066,35,44.46073121807226,6.546364778313257,2216.5542168674697,RAS
15 fevrier 2008 ,Grandes Rousses - Arves,Oisans ,SE,45.1683,06.0948,35,,,,RAS
14 fevrier 2008 ,Devoluy,Devoluy ,N,44.6656,05.9468,35,44.641148048096206,5.92511365931863,2123.3426853707415,aucune
15 fevrier 2008 ,Devoluy,Devoluy ,T,44.6913,05.8628,40,,,,ras
15 fevrier 2008 ,Devoluy,Buech ,S,44.6758,05.7570,45,,,,RAS
15 fevrier 2008 ,Chartreuse,Grésivaudan ,SE,45.29762,5.84279,30,,,,néant
15 fevrier 2008 ,Chartreuse,Chartreuse ,W,45.2890,5.7664,30,45.28643799865561,5.778759944152887,1639.8253968253969,RAS.
15 fevrier 2008 ,Beaufortain,Tarentaise ,NE,45.6096,06.7418,45,,,,"néant, mais de nombreuses cassures du manteau neigeux jusqu'à l'herbe et des avalanches anciennes."
15 fevrier 2008 ,Grandes Rousses - Arves,Oisans ,NW,45.0583,06.3162,50,,,,ras
15 fevrier 2008 ,Taillefer - Matheysine,Matheysine et périphériques ,T,45.0323,05.8576,45,,,,RAS
15 fevrier 2008 ,Ecrins,Oisans ,N,44.96308,6.17812,50,,,,RAS
15 fevrier 2008 ,Vercors,Trièves Dévoluy ,NE,44.8596,05.5588,30,44.85039440939136,5.535652752173916,1537.764347826087,RAS
15 fevrier 2008 ,Haut Giffre - Aiguilles Rouges,Bas Valais - Chablais Vaudois ,NE,46.0822,06.9740,50,,,,RAS
14 fevrier 2008 ,Vanoise,Maurienne ,W,45.2513,06.4721,30,45.250792902866756,6.508581243507588,2299.841099448565,néant
12 fevrier 2008 ,Cerces - Thabor - Mont Cenis,Maurienne ,N,45.16170,6.494550,45,,,,"Néant, manteau neigeux trés faible dans ce sécteur du Thabor, les vents ont du être trés violents durant l'hiver, les crêtes sont complétements dégarnies et les rochers dans les pentes Nord ne sont pas trés loins."
15 fevrier 2008 ,Grandes Rousses - Arves,Maurienne ,E,45.1575,6.41889,35,,,,RAS
14 fevrier 2008 ,Devoluy,Devoluy ,SE,44.6983,05.8762,38,,,,néant
13 fevrier 2008 ,Bornes - Aravis,Faucigny ,NW,46.0296,06.5727,50,,,,RAS
14 fevrier 2008 ,Mont Blanc,Vallée de l'Arve ,NW,45.79597,6.71743,40,,,,RAS
14 fevrier 2008 ,Belledonne,Grésivaudan ,W,45.3936,6.1279,45,,,,Nada
14 fevrier 2008 ,Belledonne,Grésivaudan ,NW,45.43083,6.18167,40,,,,neant
14 fevrier 2008 ,Belledonne,Grésivaudan ,T,45.1870,5.8994,45,45.17155340800003,5.961297652000001,2265.489600000002,ras
14 fevrier 2008 ,Taillefer - Matheysine,Matheysine et périphériques ,T,44.9728,05.8252,45,,,,RAS 
14 fevrier 2008 ,Ecrins,Champsaur ,S,44.6891,06.1663,30,,,,aucune
08 fevrier 2008 ,Ubaye - Parpaillon - Alpes Cozie S,Embrunais ,NW,44.55966,6.547143,30,,,,Néant. Le manteau n'a pas été soufflé et paraît stable.
14 fevrier 2008 ,Bornes - Aravis,Borne-Fier ,W,45.8028,06.3850,45,,,,néant
14 fevrier 2008 ,Taillefer - Matheysine,Matheysine et périphériques ,N,45.0101,05.8865,45,,,,rien de neuf
14 fevrier 2008 ,Devoluy,Devoluy ,E,44.7203,05.8807,,,,,RAS
14 fevrier 2008 ,Belledonne,Oisans ,NE,45.13065,6.01986,45,,,,RAS
14 fevrier 2008 ,Devoluy,Devoluy ,S,44.6983,05.8762,45,,,,Aucune
14 fevrier 2008 ,Bornes - Aravis,Borne-Fier ,SE,45.9774,06.4691,25,,,,RAS
14 fevrier 2008 ,Bornes - Aravis,Borne-Fier ,SE,45.9774,06.4691,40,,,,RAS
14 fevrier 2008 ,Ubaye - Parpaillon - Alpes Cozie S,Embrunais ,N,44.48473,6.55066,25,,,,Aucune. Coulées anciennes le long des pentes de Costa Rouenda. Aucun risque relevé sur la totalité de la sortie.
08 fevrier 2008 ,Belledonne,Grésivaudan ,N,45.1870,5.8994,45,45.17186844998092,5.948688717250945,2149.192748091603,Pas d'activité avalancheuse seul quelques coulées de neige lourde au dessus des lacs du Doménon
13 fevrier 2008 ,Belledonne,Grésivaudan ,N,45.33579,6.11992,35,,,,RAS
13 fevrier 2008 ,Taillefer - Matheysine,Matheysine et périphériques ,W,44.9728,05.8252,,44.97776121090911,5.843565025454547,1919.2861999999986,RAS
13 fevrier 2008 ,Taillefer - Matheysine,Matheysine et périphériques ,W,44.9615,05.8229,35,,,,ras
13 fevrier 2008 ,Préalpes de Grasse,,N,43.83139,6.95944,,,,,RAS
13 fevrier 2008 ,Belledonne,Maurienne ,N,45.28305,6.21008,45,,,,RAS
13 fevrier 2008 ,Belledonne,Oisans ,SW,45.20321,6.04034,45,,,,ras
13 fevrier 2008 ,Belledonne,Grésivaudan ,S,45.24319,5.979609,32,45.22792784019999,6.007426910199992,1679.2106152367996,quelques anciennes coulées en versant chaud de E à S dans tous le vallon du Venetier mais rien vu partir aujourd'hui
13 fevrier 2008 ,Belledonne,Maurienne ,T,45.28305,6.21008,30,,,,RAS
13 fevrier 2008 ,Belledonne,Grésivaudan ,S,45.24319,5.979609,35,45.23046504979177,6.005051057913233,1561.3260869565217,"Quelques coulées dans les pentes sud, boulettes, escargots, mais rien de mechant."
13 fevrier 2008 ,Grandes Rousses - Arves,Oisans ,SE,45.1683,06.0948,42,,,,RAS
13 fevrier 2008 ,Vercors,Trièves Dévoluy ,E,44.9581,05.5497,40,,,,RAS. Trace de boulette de neige issues des barres rocheuses.
13 fevrier 2008 ,Vercors,Trièves Dévoluy ,SE,44.8596,05.5588,45,,,,Aucune..
12 fevrier 2008 ,Beaufortain,Beaufortain ,N,45.7072,06.4630,30,,,,rien !
12 fevrier 2008 ,Belledonne,Grésivaudan ,T,45.33579,6.11992,45,45.31559255733355,6.147061104320185,1623.3661971830986,Pas d'activité avalancheuse observée ce jour de beau temps avec vent froid. Le soleil nous a peu chauffé.
12 fevrier 2008 ,Ecrins,Champsaur ,SE,44.6867,06.2338,35,,,,ras. manteau bien stabilisé. peut etre quelques accumulations sous l'arete SE de soleil boeuf et un vieux départ de plaque au dessus des combes du palastre ( meme orientation que les accumulations de soleil boeuf)
10 fevrier 2008 ,Mercantour - Alpes Maritimes Italiennes,Roya ,W,44.09809,7.505764,,,,,néant. la descente directe près des arbres semble assez sûre ce qui n'est peut-être pas le cas des pentes suivantes d'ailleurs sans traces car tournées vers l'ouest et donc en neige plus travaillée. 
12 fevrier 2008 ,Cerdagne - Capcir - Conflent,,N,42.6233,2.0708,45,,,,ras
12 fevrier 2008 ,Beaufortain,Tarentaise ,N,45.5805,06.6526,40,,,,ras
12 fevrier 2008 ,Beaufortain,Tarentaise ,W,45.5590,06.5241,35,45.560727082974424,6.54609181403697,1837.3541960697723,Néant malgré quelques doutes sur la face Ouest sous le sommet. Début de descente prudente et espacée puis gros gavage dans la poudre.
12 fevrier 2008 ,Belledonne,Maurienne ,T,45.31620,6.25053,45,,,,ras
27 décembre 2007 ,Vercors,Trièves Dévoluy ,W,44.9143,05.5713,30,44.91704844050988,5.582777213881021,1448.0787535410764,Aucune
12 fevrier 2008 ,Devoluy,Champsaur ,E,44.6141,06.0812,30,,,,RAS
12 fevrier 2008 ,Chartreuse,Grésivaudan ,SW,45.29762,5.84279,50,,,,ras
10 fevrier 2008 ,Beaufortain,Tarentaise ,T,45.5924,06.6708,35,,,,"quelques traces de petites coulées en face S, quelques petites plaques (10cm d'épais) dans la face nord du Crey du Rey mais rien de bien inquiétant."
11 fevrier 2008 ,Chartreuse,Chartreuse ,E,45.4093,5.8308,45,,,,RAS
10 fevrier 2008 ,Belledonne,Maurienne ,S,45.31620,6.25053,,,,,RAS
